name,phoneNo,location,occupation,certification,age,gender,type,availability,minimumWage,experience,clientsAttended,doorstepService ,references,liscenced,shoppingliscence
preeti,9247325420,7,17,0,2,0,1,1,0,1,1,0,0,0,0
isha,7774900276,2,17,0,3,0,1,0,2,2,4,0,1,0,1
aanya @ china,7546627935,16,17,1,1,0,1,1,2,2,4,0,0,0,1
mohd israr,9154201491,30,17,1,3,1,0,3,0,1,3,0,0,0,1
sandeep,8641236197,16,17,1,2,1,0,3,2,1,4,0,0,1,1
pavi,8808415138,10,17,0,1,0,0,3,1,2,4,0,0,0,1
ruksana,9462488647,8,17,0,0,0,0,3,0,0,0,0,0,0,1
vandana,9093489225,3,17,1,3,0,1,0,1,2,4,0,1,0,1
shivani bhatnagar,9062964476,17,17,1,1,0,1,0,0,0,0,0,1,1,1
avnish kumar,7217508813,42,17,1,0,1,1,1,2,2,4,0,0,1,0
hina parvin,9535315746,11,17,0,1,0,0,3,0,1,3,0,0,0,0
arti,7678740869,9,17,1,1,0,0,3,1,2,4,0,1,0,1
moshad ali,8976393819,39,17,0,0,1,0,3,0,1,3,0,0,0,1
rijul aggarwal,9133133210,4,17,1,2,1,1,1,0,1,2,0,1,0,1
sonali,9766764526,38,17,0,1,0,0,3,0,1,2,0,1,0,0
`bishan bangari,8787624846,2,17,0,1,1,1,1,1,2,4,0,1,0,0
suganti @ sonali,8896800152,33,17,0,1,0,0,3,2,1,4,0,1,0,1
gunjan devi,7307933599,18,17,1,1,0,1,2,1,2,4,0,1,1,1
shama parveen,9304068377,2,17,1,1,0,1,0,2,2,4,0,0,0,1
ahmed hasan,9717736870,12,17,0,1,1,1,0,0,1,3,0,0,0,0
suman,8307920172,10,17,0,3,0,1,0,0,1,2,0,0,0,1
amit,8541792850,6,17,0,0,1,0,3,2,1,4,0,1,0,0
susma,7896628711,31,17,0,3,0,1,1,0,2,4,0,1,0,1
shanawaz@heena,8147772193,20,17,1,3,0,0,3,2,2,4,0,1,0,0
jahid,8073267635,42,17,0,1,1,1,1,1,2,4,0,1,0,0
aakash,9245781608,19,17,1,3,1,0,3,1,2,4,0,0,1,1
ranjan rawat,7348921242,13,17,0,0,1,0,3,0,1,2,0,0,0,1
priyak davi,9533887489,11,17,0,0,0,0,3,0,1,3,0,0,0,1
hari dutt,9943510328,4,17,1,2,1,0,3,0,1,1,0,1,1,1
akhilesh,7052090826,7,17,1,0,1,1,2,1,2,4,0,0,0,1
mohd ayub,7642652696,22,17,1,1,1,0,3,2,2,4,0,0,0,0
ku rajindre,9914882965,20,17,1,1,0,0,3,0,0,0,0,1,1,0
sonu,9490662229,16,17,0,3,0,0,3,0,1,3,0,0,0,0
ayush,7871536383,12,17,0,3,1,1,2,0,1,2,0,0,0,0
koshal,9021983244,8,17,1,2,0,0,3,2,2,3,0,0,0,1
deepa shersht,7106564288,18,17,0,3,0,1,0,1,1,4,0,0,0,0
milan,9784317060,21,17,0,3,1,0,3,1,2,4,0,1,0,1
ram babu,7493246686,25,17,0,3,1,1,0,0,1,2,0,1,0,0
rachna,8672855335,17,17,1,3,0,1,1,0,0,1,0,1,0,1
sunita,9665441897,13,17,0,2,0,1,2,1,2,4,0,0,0,1
salima,9864200247,9,17,0,3,0,1,2,1,2,4,0,0,0,0
rajvir,8854776427,18,17,0,1,1,1,1,1,2,4,0,0,0,0
harish,9449947575,15,17,1,3,1,1,1,1,2,4,0,1,1,0
ridhima,7968915835,22,17,1,3,0,1,2,0,1,3,0,1,0,0
sonam,9439742270,23,17,0,1,0,0,3,0,2,4,0,0,0,0
mr. lokesh sharma,9467209187,18,17,1,1,1,1,2,0,1,2,0,0,0,0
sona,8688550221,16,17,1,2,0,0,3,0,1,3,0,1,0,0
vivek auhari,7869737668,10,17,1,1,1,1,2,0,0,0,0,1,0,0
jashgul kaur,9376706405,28,17,0,1,0,0,3,0,2,3,0,1,0,0
nisha kapoor,7155074162,26,17,1,3,0,0,3,1,2,4,0,1,0,1
deepak sharma,8048341309,24,17,1,1,1,0,3,0,1,2,0,0,1,0
ajaypal,8918368323,19,17,1,0,1,1,2,1,2,4,0,1,0,0
arun yadav,9133200688,27,17,1,0,1,0,3,2,1,4,0,1,0,0
akash,9874311656,17,17,1,1,1,1,1,0,1,3,0,0,0,0
imamudeen,8887988405,11,17,1,2,1,0,3,0,2,4,0,1,0,0
parwati,7633730035,9,17,0,2,0,0,3,0,0,0,0,1,0,1
sheela,9512264783,21,17,0,1,0,0,3,1,2,4,0,1,0,1
sulochna devi,9349912397,22,17,1,0,0,0,3,1,2,4,0,1,1,0
kuldeep gupta,8318513608,20,17,0,0,1,1,1,1,2,4,0,1,0,1
vijeta sexana,8427827933,18,17,1,3,0,1,0,2,2,4,0,0,0,0
visan chetri,9102543416,37,17,1,1,1,1,2,0,1,2,0,0,0,1
subhas,7507716232,36,17,1,2,1,1,0,2,2,4,0,1,0,0
uttam kumar @ sanki,9372979821,12,17,0,3,1,1,0,0,1,2,0,1,0,1
smt. vidhya tiwari,9709684441,25,17,1,3,0,0,3,0,2,4,0,1,0,1
matadeen,9200559996,15,17,1,2,1,1,0,2,1,4,0,1,1,1
sabbir,8580067200,21,17,1,1,1,0,3,0,1,2,0,1,0,0
kishore kumar,9417693040,19,17,1,3,1,1,1,0,0,1,0,0,0,1
vidhi,9190966215,13,17,1,2,0,0,3,0,1,2,0,1,0,1
anil singh maharwar,8691491519,6,17,0,0,1,1,2,1,2,4,0,0,0,0
sonam,8370995302,14,17,0,3,0,0,3,2,2,4,0,1,0,1
komal,9511519831,23,17,0,1,0,1,2,0,0,1,0,1,0,1
farzana,9610092785,20,17,1,3,0,0,3,2,2,4,0,0,0,0
payal goyala,9600015932,16,17,0,3,0,0,3,0,0,1,0,0,0,0
laxmi devi,9263079774,12,17,0,3,0,0,3,0,0,0,0,1,0,1
fahim,9353951037,11,17,0,3,1,1,1,2,1,4,0,1,0,0
shahnwaj,9508569467,25,17,0,1,1,1,2,1,2,4,0,1,0,0
pooja devi,7221411905,24,17,0,3,0,0,3,1,2,4,0,1,0,0
marjina,9438630533,21,17,0,0,0,0,3,2,1,4,0,0,0,1
rekha,9186434092,25,17,1,3,0,0,3,0,0,1,0,1,0,0
basnti,9455916696,17,17,1,3,0,1,0,0,1,3,0,0,0,1
youraj,9863358193,26,17,1,3,1,1,1,1,2,3,0,1,1,1
radha,7978497641,22,17,1,0,0,0,3,0,1,3,0,1,0,0
indra,7147898436,8,17,1,2,0,0,3,0,1,4,0,0,0,0
yukilal,8426711792,23,17,0,3,0,1,0,1,2,4,0,0,0,0
mahabir prasad,8783995909,18,17,0,0,1,0,3,2,2,4,0,1,0,0
mansi,7009351170,3,17,0,2,0,0,3,1,2,4,0,0,0,1
sabbo bano,9820282996,42,17,1,2,0,0,3,2,2,4,0,0,0,0
kaushik kumar,8583301745,27,17,0,0,1,1,0,0,2,4,0,1,0,1
najis,8261792620,15,17,0,3,1,0,3,0,1,2,0,0,0,1
aasha rani,9070231256,24,17,1,3,0,0,3,2,2,4,0,1,0,1
reena,9355229599,19,17,0,2,0,0,3,1,2,4,0,1,0,1
dheeraj meena,8696917332,28,17,0,1,1,0,3,0,0,1,0,1,0,1
prem,9158975220,14,17,0,1,1,1,2,2,2,4,0,1,0,1
rima,9086930300,28,17,0,1,0,0,3,1,2,4,0,1,0,0
seema,8480317701,14,17,1,3,0,0,3,0,1,3,0,1,0,0
w/o kundan kumar,9799832682,22,17,1,3,0,0,3,0,1,2,0,0,0,0
kranti,9212666340,20,17,0,3,0,1,1,0,1,3,0,1,0,1
vikram singh,9607392765,10,17,1,3,1,0,3,0,2,4,0,0,0,0
bhupesh sharma,9902311851,40,17,1,2,1,1,2,2,2,4,0,0,0,0
bijender singh,9850569484,29,17,1,3,1,0,3,2,1,4,0,0,1,1
heena,9297962079,25,17,1,0,0,0,3,1,2,4,0,1,0,0
savitri,9965455072,15,17,0,1,0,1,0,0,2,4,0,0,0,0
krisana braman,9366573884,21,17,0,2,1,0,3,1,2,4,0,1,0,0
krishka,8082278541,0,17,0,2,0,0,3,0,0,1,0,0,0,1
lalu,9361068638,30,17,0,0,1,1,1,2,2,3,0,1,0,0
sahiba,9755280306,12,17,1,3,0,1,2,1,2,4,0,0,0,1
rinki,9257348395,26,17,1,3,0,1,0,0,1,3,0,0,0,0
rita,9754197120,11,17,1,2,0,1,0,0,1,3,0,1,0,0
km0 komal tomar,8517927207,14,17,1,1,0,1,2,0,0,1,0,1,0,0
charu,7699289765,23,17,0,3,0,1,0,2,1,4,0,0,0,1
nasima,9586041647,41,17,0,0,0,0,3,0,1,3,0,1,0,1
jamad ali,9267039348,34,17,1,3,1,0,3,1,2,4,0,0,1,0
suman gungi,9050486576,18,17,0,1,0,0,3,0,1,2,0,1,0,1
amit kumar,9977769482,4,17,1,1,1,0,3,2,2,4,0,1,0,0
sonia,9060365345,31,17,1,2,0,1,0,2,2,4,0,1,1,1
archana,7203808030,27,17,1,1,0,0,3,1,2,4,0,1,0,1
saima,7352033171,30,17,0,3,0,0,3,1,2,4,0,1,0,1
aakar talwar,7327078654,25,17,1,3,1,0,3,1,1,4,0,0,0,1
munni devi,9015819454,36,17,1,3,0,0,3,0,1,3,0,0,0,1
raman ralhan,8260100420,24,17,1,2,1,0,3,2,2,4,0,1,0,0
mukesh  @ munna,9607437201,10,17,0,0,1,0,3,0,2,4,0,0,0,1
waseem,9333374792,28,17,0,3,1,1,2,1,1,4,0,1,0,0
neha,7747814131,32,17,1,3,0,0,3,0,1,3,0,1,1,1
kanta,8566153610,28,17,1,2,0,1,2,1,2,4,0,1,0,1
bhupendra,9367155292,26,17,0,3,1,1,2,2,2,4,0,1,0,0
shaid,7308657213,22,17,1,2,1,0,3,1,2,4,0,0,0,0
sangeeta,7423363648,20,17,0,3,0,0,3,1,1,4,0,0,0,1
smt reena,8986424261,43,17,1,3,0,0,3,1,2,4,0,0,0,1
raghav sharma,9991626627,18,17,0,0,1,0,3,0,1,3,0,0,0,1
for rehman,9942122987,28,17,0,1,1,1,2,0,1,3,0,0,0,1
shiva,7540192611,37,17,1,3,0,0,3,0,0,1,0,0,0,0
rukiya bano,8743805263,33,17,0,1,0,1,1,1,2,4,0,0,0,1
himanshu dagar,8033542062,23,17,1,1,1,0,3,0,2,4,0,1,1,0
gafur,9242375255,29,17,1,1,1,1,2,2,2,4,0,0,0,1
anjara @ vicky,9616286501,27,17,1,0,0,1,0,0,1,3,0,0,0,0
mercy,8037827884,15,17,0,3,0,0,3,1,2,4,0,1,0,0
aayush,8700174369,41,17,1,0,1,0,3,1,2,4,0,1,0,1
kumari dipti,9865188437,30,17,1,2,0,0,3,2,2,4,0,0,1,1
babli kumari,9122060680,34,17,1,3,0,0,3,0,0,1,0,0,1,0
rampayari,9874098188,35,17,1,3,0,1,0,0,2,4,0,1,1,1
pushpa,7398528360,32,17,1,1,0,1,0,0,1,2,0,1,1,1
ravinder @ rinku,9864394824,30,17,0,3,1,1,2,0,1,2,0,0,0,0
simran,7686400588,16,17,1,2,0,0,3,0,0,0,0,0,1,1
deepika,8911524345,28,17,1,1,0,1,1,0,1,3,0,0,0,0
rahila maqbool,9810269277,14,17,0,1,0,1,1,0,0,1,0,0,0,1
kiran,9245415318,17,17,0,3,0,1,0,0,0,0,0,1,0,0
sakshi,7668551686,43,17,1,0,0,1,2,1,2,4,0,0,1,0
mustki begam,9880706938,36,17,0,3,0,0,3,0,1,3,0,0,0,1
simran bhishat,9141278417,31,17,0,2,0,1,1,0,1,2,0,1,0,0
sandhya,8304445608,29,17,1,2,0,0,3,2,2,4,0,0,0,0
golu,7347303094,25,17,1,1,1,0,3,1,2,4,0,0,0,1
ansul,7707901810,25,17,1,3,1,0,3,2,2,4,0,0,0,0
sabhya shrama,9549561121,0,17,1,3,0,0,3,2,2,4,0,0,1,0
kiran and maya both sisters,7754451645,12,17,1,1,0,1,2,1,2,4,0,1,0,1
sushma devi,9553334717,37,17,1,1,0,0,3,0,0,1,0,0,1,1
kavita,9964649013,33,17,1,1,0,0,3,0,2,4,0,0,1,0
bansi lal,9174567587,35,17,1,1,1,0,3,1,2,4,0,1,1,0
usha,8128708932,6,17,0,2,0,0,3,1,2,4,0,0,0,1
krishma,8802435894,32,17,0,0,0,0,3,1,2,4,0,0,0,0
chameli,7941986885,30,17,1,2,0,1,1,2,2,4,0,0,0,0
nisha,7155138196,26,17,0,3,0,1,2,0,1,2,0,1,0,1
lada bai  marubhat,9456976862,27,17,1,3,0,0,3,0,2,4,0,1,0,0
kamar jahan @ banno,7509489848,11,17,1,2,0,0,3,0,1,2,0,1,1,1
nitesh,7859616216,18,17,0,3,1,1,2,0,1,3,0,0,0,0
hawa singh,7818749725,37,17,0,2,1,0,3,1,2,4,0,0,0,0
kafia,7926689892,2,17,1,1,0,1,2,0,0,1,0,0,0,0
naman @ bobbi,9508504433,33,17,0,0,1,0,3,0,1,2,0,0,0,0
seema,9423584685,18,17,1,0,0,1,2,0,1,4,0,0,0,1
rahul,9597521248,31,17,0,1,1,0,3,2,2,4,0,0,0,0
shambhu jha,9898702821,13,17,1,3,1,1,1,0,1,2,0,0,1,1
rajesh singh,9939006546,27,17,0,3,1,1,2,1,2,4,0,1,0,1
pooja,8420046004,38,17,1,1,0,0,3,0,0,1,0,1,1,1
chand mundari@geeta,7701580589,18,17,1,2,0,1,2,1,1,4,0,1,0,1
ram ashre,9590252626,34,17,1,0,1,1,1,1,2,3,0,1,0,0
nisha,9721966804,32,17,1,3,0,0,3,2,2,4,0,0,0,0
chanchal,8749868260,28,17,0,1,0,0,3,1,2,4,0,0,0,0
mosam kumari,7900560579,23,17,1,3,0,0,3,0,1,3,0,1,1,1
alisha loomba,8202382490,36,17,0,2,0,0,3,0,1,3,0,1,0,1
meena,9427708508,39,17,0,3,0,0,3,0,1,2,0,0,0,0
ritu,9881659651,9,17,1,2,0,0,3,0,2,4,0,0,1,1
sunil singh,9316933646,36,17,1,0,1,0,3,0,1,2,0,1,0,1
shri dhan singh,9453857009,23,17,0,2,1,0,3,2,2,4,0,0,0,1
nasir,9211925533,33,17,0,0,1,1,1,0,1,2,0,1,0,0
ranu tiwari,8648680678,29,17,1,1,0,1,2,2,2,4,0,1,0,1
kavita harijan,7723191175,1,17,0,1,0,0,3,1,2,4,0,0,0,1
tamanna,7876430722,40,17,1,2,0,1,2,1,2,4,0,1,1,0
sodan singh,9579434053,11,17,1,0,1,0,3,0,1,2,0,1,0,0
manoj kumar,9859546349,35,17,0,1,1,1,1,0,0,0,0,1,0,1
noornabi,9495427585,34,17,1,3,1,1,2,0,1,2,0,1,0,0
sadab urf golu,9032528642,30,17,1,3,1,1,2,1,2,4,0,1,0,0
triveni,8497902064,43,17,0,2,0,1,1,0,0,0,0,0,0,1
diksha rani,8846345574,30,17,0,2,0,0,3,0,1,2,0,1,0,1
faizal,9088429373,41,17,0,1,1,1,0,1,2,4,0,0,0,1
preeti,7821256614,0,17,1,1,0,1,0,0,1,3,0,1,0,0
hitesh,9328476690,37,17,0,2,1,1,1,2,2,4,0,0,0,0
mangubai,9128142402,36,17,0,1,0,1,1,0,0,1,0,1,0,0
amit kumar,9452171842,31,17,1,3,1,1,2,1,2,4,0,0,0,0
gurpreet,9146857955,25,17,0,1,1,0,3,0,0,1,0,0,0,0
vandna w/o sunny,7145756256,42,17,1,3,0,0,3,0,2,4,0,0,1,0
kavita,9067576324,38,17,0,0,0,0,3,1,2,4,0,1,0,0
raj rani,8222067422,35,17,1,3,0,0,3,2,2,4,0,1,0,0
neetu,8223816703,32,17,1,3,0,0,3,0,1,3,0,0,0,1
umesh patidar,7019896846,39,17,0,0,1,0,3,0,1,2,0,0,0,1
kamlesh mehto,9557748395,37,17,1,0,0,0,3,0,1,2,0,1,0,0
doulat singh,7205685348,40,17,1,3,1,0,3,1,2,4,0,0,1,0
pooja,7036781849,33,17,0,3,0,0,3,1,2,4,0,0,0,1
khushnaseeb,9365617427,0,17,1,1,1,0,3,1,2,4,0,0,1,1
parvinder,7053939814,32,17,0,3,1,1,2,0,1,3,0,1,0,1
pushpa,9634771727,38,17,0,3,0,1,2,0,1,2,0,1,0,1
noor jah,9729839848,40,17,0,0,0,0,3,1,2,4,0,1,0,0
rekha,9283896741,38,17,0,3,0,0,3,2,2,4,0,0,0,1
prem,8890700659,34,17,1,3,1,0,3,1,2,4,0,1,0,1
tulsha,9809589029,1,17,1,1,0,1,0,1,2,4,0,1,1,0
akram rijwi,7754346520,9,17,0,2,1,0,3,0,2,4,0,1,0,0
anju,7061276107,20,17,1,3,0,0,3,0,2,4,0,0,0,0
reena,8216356823,41,17,0,3,0,1,0,0,0,1,0,1,0,1
priti,9242163858,34,17,1,2,0,1,1,0,0,1,0,1,0,0
manish,8027200048,39,17,0,2,1,1,1,2,1,4,0,0,0,0
durga,9338703036,36,17,0,2,0,1,1,2,2,3,0,1,0,0
kanku,7484966868,5,17,1,2,0,0,3,2,2,4,0,1,1,0
chanchal,9867987871,36,17,1,2,0,0,3,0,1,3,0,1,0,0
abhishek sharma,7967614371,39,17,0,0,1,0,3,1,2,4,0,0,0,1
rukmani,7888381064,42,17,0,1,0,0,3,2,2,4,0,0,0,1
rakesh deewan @ bittu,9653430631,15,17,1,2,1,0,3,0,1,2,0,0,0,1
anjli,9955985571,40,17,0,2,0,0,3,1,2,3,0,1,0,0
priyanka,9322862997,39,17,0,3,0,1,1,2,2,4,0,0,0,0
madhuri sharma,7290112966,35,17,0,2,0,1,0,0,1,2,0,0,0,0
sarita,9364268551,12,17,1,1,0,0,3,1,2,3,0,0,0,0
karshana,8868278852,2,17,1,3,0,1,0,1,2,4,0,0,1,0
punam,9385798179,2,17,0,0,0,1,1,2,1,4,0,0,0,1
sita devi,9028044526,30,17,1,3,0,1,1,0,2,4,0,1,1,1
ashok kumar,9118014505,7,17,1,3,1,1,0,0,1,2,0,1,0,1
hariesh,9997128465,41,17,1,0,1,1,0,1,1,4,0,0,0,1
subham kumar yadav,9102988850,37,17,1,3,1,1,1,1,1,4,0,0,0,1
dr gopal bhagat,7273167442,3,17,0,0,1,0,3,0,1,3,0,1,0,1
raud ali,9081020768,0,17,1,3,1,0,3,0,0,1,0,1,0,0
shalu,9964894947,42,17,1,3,0,0,3,1,2,4,0,0,0,0
anjali,8494526647,10,17,1,3,0,1,1,0,0,1,0,0,1,1
manoj kumar,7263602112,38,17,1,3,1,1,2,2,2,4,0,0,0,0
rajesh,9172675023,4,17,0,3,1,1,0,1,2,4,0,1,0,1
yogendra kumar,9792947477,33,17,1,3,1,1,2,2,2,4,0,0,0,1
runiya,9768112980,1,17,0,1,0,1,0,0,1,2,0,1,0,1
ranju devi,9787230420,22,17,0,3,0,0,3,1,1,4,0,0,0,0
tripti,9516378371,39,17,1,3,0,1,1,0,2,4,0,0,0,0
neha,7486733537,6,17,1,3,0,1,1,2,2,4,0,0,1,1
surendar,9605965627,5,17,0,3,1,0,3,1,2,4,0,0,0,0
sonu @ sorabh,8963227910,0,17,1,3,1,0,3,2,1,4,0,0,0,1
arti,9295747833,40,17,0,3,0,1,0,2,2,4,0,1,0,1
rachna,7159879878,18,17,1,0,0,0,3,1,2,4,0,0,0,1
roopa,8841141219,7,17,0,0,0,1,2,1,2,4,0,1,0,1
anshika,9161106514,3,17,0,1,0,0,3,1,2,4,0,0,0,1
dhiraj singh,9795296527,2,17,0,3,1,0,3,0,0,1,0,0,0,1
prakash chand,9677413388,39,17,1,3,1,0,3,1,2,4,0,0,1,0
sushil,9426070550,1,17,1,3,1,1,1,2,1,4,0,1,0,0
ankit,8436360384,27,17,1,2,1,0,3,2,2,4,0,0,0,0
shubham,8744679077,29,17,1,1,1,0,3,1,2,4,0,0,0,1
neelam,9301337236,29,17,1,3,0,1,1,0,1,1,0,0,0,1
dharmshila,8107716337,8,17,0,3,0,1,2,0,1,3,0,0,0,0
ajay @ kalu,9557630499,1,17,0,3,1,1,0,0,1,2,0,1,0,1
hemani,9423876248,23,17,0,1,0,1,1,1,2,4,0,0,0,1
hemlata,9977075531,41,17,0,3,0,0,3,1,2,4,0,1,0,0
madhan singh,8836120396,34,17,1,2,1,0,3,0,0,1,0,1,0,0
suman,9914851941,8,17,0,3,0,1,2,0,0,1,0,0,0,1
mahendra kumar,8959312668,3,17,0,1,1,1,1,0,0,1,0,0,0,0
bhawna,9558850244,5,17,1,1,0,0,3,1,2,4,0,1,0,0
kalish,9846055621,19,17,0,2,1,1,0,0,2,4,0,0,0,0
pooja,8779441652,7,17,1,3,0,0,3,2,1,4,0,1,0,1
sadur rahman,7174790665,32,17,0,0,1,1,2,0,1,3,0,0,0,0
arvind mali,9626493802,17,17,1,3,1,1,2,0,1,2,0,1,0,1
manju,9799219027,42,17,1,3,0,1,2,0,1,1,0,1,0,1
sahil,9265686804,9,17,1,1,1,0,3,0,0,1,0,0,1,1
vicky,9086068454,4,17,0,3,1,1,1,0,0,0,0,0,0,1
sangeeta mishra,9926594398,2,17,0,3,0,1,0,0,0,1,0,0,0,1
mohd nihal,8716106477,20,17,1,3,1,1,1,0,0,0,0,1,0,0
anita suthar,9845804042,31,17,1,2,0,1,1,1,2,4,0,0,0,0
pooja rani,9852657805,10,17,0,1,0,0,3,0,1,3,0,1,0,0
sagar,9635363007,42,17,0,2,1,0,3,0,0,1,0,1,0,0
mamuni,9093506841,39,17,0,3,0,0,3,1,1,4,0,0,0,1
sudhir,9184784322,6,17,0,3,1,0,3,2,1,4,0,0,0,1
rakesh @sudama,9562536274,3,17,0,3,1,1,2,2,1,4,0,1,0,0
jyoti pandey,9148667098,40,17,1,3,0,1,0,1,2,3,0,0,0,0
vandana,9814044925,0,17,1,3,0,1,2,1,2,4,0,0,0,1
amit gupta,9118431445,11,17,0,0,1,0,3,2,2,4,0,0,0,0
uma,8849993171,7,17,0,0,0,1,2,2,2,4,0,1,0,1
chaman,9537922656,4,17,0,3,1,0,3,2,2,4,0,1,0,1
ram jatan,7785578342,1,17,1,0,1,1,1,0,1,2,0,0,0,0
kirti,7015944500,42,17,0,2,0,0,3,1,2,4,0,0,0,0
razia sultan,9975332478,22,17,1,0,0,1,2,1,2,4,0,1,0,0
sunita,9149148810,12,17,1,2,0,0,3,0,2,4,0,1,1,1
meena kumari,7278098973,8,17,1,2,0,1,1,1,2,4,0,0,0,0
rajkumar jain,9333409405,6,17,1,3,1,0,3,0,1,2,0,0,0,0
rinki,7176681935,15,17,1,1,0,1,2,0,0,0,0,0,0,0
ranjita w/o,7810426187,25,17,1,3,0,1,2,1,2,4,0,1,1,1
chottu shah,7592414599,5,17,1,2,1,0,3,1,2,4,0,0,0,0
seema bai,9332808022,37,17,1,3,0,0,3,0,1,2,0,1,1,0
priyanka,9290049165,13,17,0,3,0,0,3,0,0,0,0,0,0,1
soni,9197360986,9,17,0,3,0,1,0,0,0,1,0,0,0,1
laxman shah,9672675114,7,17,0,0,1,1,2,2,2,4,0,0,0,0
seema,7440403506,2,17,0,3,0,1,0,2,2,4,0,0,0,1
pooja,9385436376,16,17,1,3,0,0,3,2,2,4,0,0,1,1
madhu,7421353136,42,17,1,2,0,0,3,0,0,1,0,1,1,0
surender kumar,7698030222,10,17,0,3,1,0,3,0,1,3,0,1,0,0
ankit,9023653265,31,17,1,3,1,1,0,1,1,4,0,0,1,1
rohit kumar,9075181103,8,17,1,1,1,1,1,1,1,4,0,1,0,0
roshni,9777034051,13,17,0,1,0,1,2,0,2,4,0,0,0,1
rahul,8139761595,3,17,0,2,1,0,3,0,1,3,0,0,0,0
dheeraj,9406159808,3,17,1,2,1,0,3,0,1,2,0,0,0,1
arvind,9250420155,25,17,1,3,1,1,2,0,1,2,0,0,0,0
radhe shyam,8208772103,17,17,1,3,1,1,1,2,2,4,0,0,1,1
sonu,7046241231,11,17,1,3,0,0,3,1,1,4,0,1,0,1
raj kumar @ raju,7132525273,9,17,1,3,1,1,0,2,2,4,0,1,0,0
radhika,7795449440,17,17,0,3,0,1,1,0,0,1,0,0,0,1
vandna @ krishma,8692494597,28,17,0,2,0,0,3,1,2,4,0,0,0,1
mohd. iqbal,8631382317,4,17,0,1,1,1,1,1,2,4,0,1,0,1
rajeev dutt,7830052502,28,17,1,3,1,1,2,2,1,4,0,0,0,0
rohit  kumar,9342379170,18,17,0,1,1,0,3,2,2,4,0,1,0,1
pinki,9133457008,16,17,1,3,0,1,0,1,2,4,0,1,1,0
surajbhan,9868977375,13,17,1,0,1,0,3,2,2,4,0,1,1,1
neha,7670018545,12,17,1,3,0,1,0,0,0,1,0,1,0,1
rashmi,9869754809,10,17,1,3,0,0,3,1,2,4,0,0,0,0
jassi,8677146857,6,17,0,0,0,1,1,2,2,4,0,0,0,1
dheeraj,7747614760,11,17,0,1,1,0,3,1,2,4,0,1,0,1
labbhi,9862763481,12,17,0,1,0,1,2,1,2,4,0,1,0,0
moham madhav,9823542987,19,17,1,1,1,0,3,1,2,4,0,1,1,1
deepika,9913043661,9,17,0,1,0,0,3,0,1,2,0,1,0,1
nasim,8465797866,13,17,1,3,1,0,3,2,2,4,0,1,0,0
najre alam,9853451667,11,17,0,1,1,0,3,0,1,2,0,0,0,0
bilal,9577607298,7,17,1,1,1,1,2,2,2,4,0,0,0,1
sanny s/o ram shanker,9399199545,4,17,1,2,1,0,3,2,2,4,0,1,0,0
poonam,7099901420,20,17,1,3,0,0,3,0,1,2,0,1,1,1
rashi bansal,7016512762,16,17,0,3,0,1,0,0,1,2,0,1,0,1
sanjay,8690951530,12,17,1,3,1,1,1,2,2,4,0,1,0,0
sarthak dadwal,9955776675,8,17,1,1,1,1,2,1,2,4,0,0,0,1
ram varaksh chaoudhary,7577035931,25,17,1,2,1,1,2,1,2,4,0,0,0,0
nittin rana,9212491434,15,17,1,2,1,0,3,0,1,2,0,1,0,1
