phoneNo,location,occupation,certification,age,gender,type,availability,minimumWage,experience,clientsAttended,doorstepService ,references,liscenced,shoppingliscence
7282463212,10,14,1,3,1,0,3,2,1,4,0,0,0,1
8230413312,22,14,0,1,1,1,1,1,2,4,0,1,0,0
7074373397,6,14,0,0,1,1,1,2,2,4,0,1,0,1
7704001308,28,14,1,1,1,0,3,1,2,4,0,0,0,1
9015963782,22,14,1,3,1,1,0,0,0,1,0,0,0,0
8082609695,19,14,0,0,1,1,1,2,1,3,0,0,0,0
7437013221,13,14,0,3,1,1,1,0,1,1,0,0,0,0
8193068825,11,14,0,3,1,1,2,0,1,1,0,1,0,0
7708038365,12,14,1,2,1,1,2,2,2,4,0,0,1,0
8259964670,7,14,0,2,1,1,1,0,1,2,0,0,0,1
8722530176,20,14,0,2,1,0,3,1,2,4,0,0,0,1
9133594412,21,14,1,1,1,1,2,1,1,4,0,1,0,1
7965042018,16,14,1,2,1,1,2,0,0,0,0,0,0,1
9463398918,12,14,1,0,1,1,1,2,2,4,0,0,0,0
9444170361,8,14,0,1,1,1,1,2,2,3,0,1,0,1
9092599794,19,14,1,3,1,1,2,0,1,2,0,0,0,0
9133986543,21,14,1,2,1,1,0,1,2,4,0,1,1,0
9740481586,0,14,0,1,1,0,3,0,1,3,0,0,0,0
9006488182,17,14,1,1,1,1,1,1,2,4,0,1,0,0
8704663537,13,14,1,0,1,0,3,2,2,4,0,0,0,1
7202566877,9,14,1,2,1,1,2,0,1,2,0,1,0,0
9485251168,38,14,0,2,1,0,3,1,1,4,0,0,0,0
7216439548,23,14,1,1,1,1,0,0,1,2,0,0,1,1
7096720290,18,14,1,0,1,0,3,0,0,1,0,1,0,1
9269644783,16,14,0,2,1,1,0,2,2,4,0,0,0,0
8721821733,23,14,0,2,1,0,3,1,2,4,0,0,0,0
9103566483,10,14,1,0,1,1,0,0,0,0,0,0,0,1
8058856626,24,14,1,2,1,1,2,2,2,4,0,0,1,1
7999116648,19,14,1,3,1,1,2,1,2,4,0,0,0,0
8862141144,17,14,1,2,1,1,0,1,1,4,0,0,0,0
8964823039,11,14,1,1,1,0,3,0,0,0,0,1,0,1
9254830685,39,14,0,3,1,1,0,1,1,4,0,1,0,0
9928351798,30,14,1,1,1,1,2,1,2,4,0,1,1,1
9788937717,22,14,1,3,1,0,3,0,1,4,0,1,1,0
8500262307,20,14,0,0,1,0,3,0,1,3,0,1,0,0
9605934630,18,14,1,3,1,0,3,0,1,2,0,1,0,1
9718982215,22,14,1,3,1,0,3,2,2,4,0,0,0,0
9234996270,22,14,0,3,1,0,3,0,1,2,0,0,0,1
9545736304,12,14,0,3,1,0,3,1,2,4,0,0,0,1
9595497562,15,14,0,0,1,0,3,0,1,3,0,0,0,0
7936293285,21,14,0,3,1,1,0,0,1,2,0,0,0,0
9740470131,19,14,0,2,1,1,1,1,2,4,0,0,0,0
7474976698,39,14,1,1,1,1,0,2,2,4,0,0,1,1
7982564081,13,14,1,2,1,0,3,0,1,2,0,0,0,1
7150627240,14,14,1,2,1,1,0,0,0,1,0,0,1,0
9186130205,23,14,0,1,1,1,0,0,0,1,0,0,0,1
8210693596,20,14,0,3,1,0,3,0,2,4,0,1,0,0
9236624089,16,14,1,0,1,0,3,0,0,0,0,1,0,0
8742756619,25,14,0,1,1,1,0,0,1,3,0,1,0,1
8073055900,24,14,0,3,1,0,3,2,2,4,0,1,0,0
9285159740,21,14,0,1,1,0,3,0,1,3,0,1,0,1
9757863774,21,14,1,1,1,1,1,2,2,4,0,1,0,0
9491690341,17,14,1,0,1,0,3,0,1,2,0,1,0,1
7762261368,15,14,1,3,1,0,3,1,1,4,0,0,0,1
9461760674,33,14,0,2,1,0,3,0,1,2,0,1,0,1
7195964512,26,14,1,1,1,0,3,1,2,4,0,0,1,1
9590554122,22,14,1,2,1,0,3,0,0,1,0,0,0,1
9072124386,23,14,1,1,1,1,2,2,1,4,0,1,0,0
7437048970,24,14,0,3,1,0,3,1,2,3,0,0,0,0
9970251630,18,14,1,1,1,1,0,0,1,2,0,0,0,0
9195974678,1,14,0,3,1,1,2,1,2,4,0,0,0,1
8036235548,43,14,1,3,1,1,2,0,2,3,0,1,0,1
7255287269,29,14,0,3,1,1,0,2,2,4,0,0,0,0
8458760026,27,14,0,2,1,1,0,0,1,2,0,1,0,0
7238883048,15,14,1,0,1,1,2,0,1,2,0,0,0,0
9287609690,24,14,0,0,1,1,0,1,2,4,0,0,0,0
7570104026,20,14,0,2,1,1,2,0,0,1,0,1,0,1
9843455413,19,14,0,2,1,1,0,0,1,3,0,1,0,1
7294904948,43,14,0,3,1,1,1,1,1,4,0,0,0,1
8152830575,35,14,0,0,1,1,2,0,1,3,0,1,0,0
7073440782,6,14,0,1,1,1,0,2,2,4,0,0,0,0
9562843040,28,14,1,1,1,0,3,1,2,4,0,1,1,1
9381297583,14,14,1,3,1,1,1,1,2,4,0,1,0,0
7859657971,22,14,1,3,1,1,1,1,1,4,0,1,0,1
9971837835,33,14,0,3,1,0,3,1,2,4,0,0,0,0
8682130596,20,14,0,2,1,0,3,1,2,4,0,0,0,1
9454137297,1,14,0,3,1,1,2,2,2,4,0,0,0,1
8037343085,41,14,0,1,1,0,3,2,2,4,0,0,0,0
8171768805,29,14,1,3,1,0,3,1,2,4,0,1,1,1
7675079860,25,14,0,0,1,0,3,0,0,1,0,0,0,1
9482259315,29,14,1,3,1,1,2,2,2,4,0,1,0,0
8380512695,15,14,1,3,1,1,2,1,1,4,0,0,0,1
7728441678,21,14,0,0,1,0,3,0,0,1,0,0,0,1
9997569340,21,14,0,3,1,0,3,1,2,4,0,0,0,1
7495412107,39,14,0,0,1,0,3,1,2,4,0,0,0,1
8587308203,30,14,0,2,1,1,0,2,1,4,0,0,0,1
7460859234,26,14,0,3,1,1,2,2,2,4,0,0,0,1
7956325486,14,14,0,0,1,0,3,1,2,4,0,0,0,1
9418748519,23,14,0,3,1,1,2,0,0,1,0,0,0,0
7484568317,0,14,1,2,1,0,3,2,2,4,0,0,0,1
8386592438,31,14,1,3,1,0,3,1,2,4,0,0,1,0
7964877433,27,14,1,1,1,1,1,0,0,1,0,1,0,1
8857937593,29,14,1,1,1,0,3,2,2,4,0,1,0,1
9545383872,25,14,1,2,1,1,0,0,1,2,0,0,0,0
9111439619,24,14,1,3,1,1,1,2,2,4,0,0,0,0
7745022007,24,14,0,3,1,0,3,1,2,4,0,0,0,0
8515302793,32,14,1,3,1,1,2,0,1,2,0,0,1,0
7430609303,28,14,1,0,1,1,0,1,2,4,0,0,0,1
8508149073,26,14,0,3,1,0,3,0,1,3,0,1,0,1
9004921166,22,14,0,3,1,0,3,0,0,1,0,1,0,1
9047709126,21,14,1,1,1,1,2,0,1,2,0,0,1,0
8330619094,42,14,1,3,1,0,3,0,0,0,0,1,0,0
8119187621,33,14,0,3,1,0,3,0,1,2,0,0,0,0
9074825437,29,14,0,3,1,1,0,2,2,4,0,1,0,1
9688616422,27,14,0,1,1,0,3,0,1,2,0,1,0,1
8605106186,15,14,1,3,1,0,3,1,2,4,0,0,0,0
9248001105,34,14,0,3,1,1,0,2,2,4,0,1,0,1
7188625473,12,14,0,1,1,1,1,1,2,4,0,0,0,0
9545899421,30,14,0,3,1,0,3,1,2,4,0,1,0,1
9354835867,28,14,1,1,1,1,1,1,2,4,0,1,0,1
9138953531,34,14,1,3,1,0,3,0,1,2,0,1,1,1
9516126734,14,14,1,3,1,1,1,0,2,4,0,1,0,1
8260439885,38,14,1,0,1,1,1,0,0,1,0,1,1,0
8345953982,4,14,0,3,1,0,3,0,0,1,0,0,0,1
9797173917,36,14,0,0,1,1,0,0,2,4,0,1,0,0
7826711607,31,14,1,3,1,0,3,1,2,4,0,0,0,0
7916953466,2,14,1,3,1,0,3,1,2,4,0,0,1,0
9679776628,29,14,1,3,1,0,3,0,1,2,0,1,0,1
9764675488,23,14,0,1,1,0,3,1,1,4,0,0,0,0
9584241178,25,14,0,1,1,0,3,1,2,4,0,0,0,0
9992666918,35,14,0,2,1,0,3,2,2,4,0,0,0,0
9438280024,32,14,1,1,1,0,3,2,2,4,0,0,0,1
9885840753,30,14,0,3,1,0,3,1,2,3,0,0,0,0
8973446823,26,14,1,3,1,1,1,1,2,4,0,0,0,1
9165797970,19,14,1,1,1,1,0,0,1,4,0,1,0,1
9970924051,37,14,0,3,1,1,1,2,2,4,0,1,0,1
9799990574,33,14,0,1,1,1,2,2,2,4,0,0,0,1
7590214180,31,14,1,3,1,0,3,2,2,4,0,1,0,1
7733586263,27,14,0,3,1,0,3,0,0,0,0,0,0,0
9539180100,38,14,1,3,1,1,0,2,2,4,0,0,1,1
9214577062,34,14,1,2,1,0,3,1,2,4,0,0,0,1
8136481076,32,14,1,3,1,1,0,2,1,4,0,0,0,0
8459799354,28,14,0,3,1,1,2,2,2,4,0,1,0,0
9813829058,9,14,1,0,1,0,3,0,1,2,0,1,0,0
7372788923,39,14,0,2,1,1,1,0,0,1,0,1,0,1
8622037634,32,14,1,3,1,1,1,1,2,4,0,1,1,0
9953746084,36,14,0,1,1,1,1,1,2,4,0,0,0,0
7819909007,26,14,1,3,1,1,1,0,0,1,0,1,1,0
7860545249,33,14,1,0,1,0,3,1,2,4,0,0,0,0
9803233988,14,14,0,2,1,1,2,0,0,0,0,1,0,0
7532940832,29,14,1,3,1,0,3,1,2,4,0,1,0,0
9868186627,25,14,1,2,1,1,0,2,2,4,0,1,0,1
7472391727,4,14,1,1,1,1,0,2,2,4,0,1,1,0
9810491927,31,14,1,3,1,0,3,2,2,4,0,0,0,0
9204551936,40,14,1,3,1,0,3,0,1,2,0,0,1,1
8818245250,30,14,0,3,1,0,3,2,2,4,0,0,0,1
7540444850,35,14,1,3,1,1,2,0,1,4,0,1,0,1
9303173741,34,14,1,3,1,1,0,2,2,4,0,1,0,1
9121480275,14,14,1,3,1,1,2,2,2,4,0,0,0,0
9118926066,30,14,1,3,1,0,3,2,2,4,0,0,0,0
9724252562,8,14,1,2,1,0,3,2,2,4,0,1,1,0
9193500588,40,14,1,0,1,0,3,0,2,4,0,1,0,1
9106005986,12,14,1,2,1,1,2,0,1,2,0,1,0,0
9900760390,41,14,1,3,1,1,0,1,2,4,0,1,1,1
7083237557,29,14,0,1,1,1,2,1,2,4,0,0,0,1
9705459582,37,14,1,1,1,1,0,0,1,2,0,0,0,0
9387142302,36,14,1,3,1,0,3,1,2,4,0,1,0,1
9727077704,31,14,0,3,1,1,1,2,2,4,0,0,0,1
9862114123,42,14,0,2,1,1,2,2,2,4,0,1,0,0
9104896840,38,14,1,1,1,0,3,1,2,4,0,0,0,0
9184814716,20,14,1,2,1,0,3,2,2,4,0,1,0,0
9051180077,35,14,1,1,1,0,3,1,2,4,0,1,0,1
7367577692,32,14,0,3,1,0,3,0,1,3,0,0,0,1
7159859440,6,14,0,3,1,1,0,0,1,3,0,1,0,0
9878401424,43,14,0,3,1,0,3,0,0,1,0,1,0,1
7104036165,39,14,1,2,1,0,3,2,2,4,0,0,0,1
9000192115,37,14,1,3,1,1,2,0,1,3,0,1,0,1
9901781096,33,14,1,3,1,1,2,1,1,4,0,0,0,1
8365250894,0,14,1,3,1,1,0,1,2,4,0,0,1,0
9264291811,23,14,1,2,1,0,3,0,0,1,0,0,0,1
8979383685,23,14,0,2,1,1,1,0,0,0,0,0,0,1
9370719339,24,14,0,0,1,0,3,1,2,4,0,1,0,1
8986180786,40,14,0,3,1,1,0,1,2,4,0,1,0,1
7527570488,38,14,0,0,1,1,2,0,0,0,0,1,0,1
8806699268,34,14,1,2,1,0,3,2,2,4,0,0,0,1
8374031124,14,14,0,0,1,1,2,2,2,4,0,1,0,1
9047662152,1,14,1,3,1,1,2,1,2,4,0,1,1,0
7629432198,18,14,0,0,1,1,0,0,1,2,0,1,0,0
8473975084,41,14,1,2,1,0,3,2,2,4,0,1,0,0
9384400197,39,14,1,3,1,1,2,1,2,4,0,0,0,1
9001100742,36,14,1,3,1,1,2,1,2,4,0,1,0,1
8600161476,5,14,0,2,1,0,3,1,2,4,0,0,0,0
8481858146,38,14,1,2,1,0,3,0,0,1,0,1,0,0
8948998225,42,14,1,2,1,1,1,0,0,0,0,0,1,0
8069549717,42,14,1,3,1,1,2,0,0,1,0,1,0,0
8744980220,28,14,0,3,1,0,3,1,2,4,0,0,0,1
9858658777,31,14,0,3,1,1,2,1,2,4,0,1,0,0
9665846095,23,14,1,0,1,1,2,0,2,4,0,0,0,0
7398706248,42,14,1,1,1,1,2,0,1,4,0,1,0,0
8286302376,40,14,0,1,1,0,3,2,2,4,0,0,0,1
8157231390,35,14,1,0,1,1,2,0,1,3,0,0,0,1
9807885559,2,14,1,2,1,0,3,1,2,4,0,0,1,0
9051770264,19,14,0,3,1,1,0,1,2,4,0,0,0,1
9583781625,41,14,1,3,1,1,0,0,0,0,0,0,0,0
7336275945,38,14,0,3,1,1,2,0,1,3,0,1,0,0
8748672565,37,14,0,3,1,1,1,1,2,3,0,0,0,0
8249996764,3,14,0,3,1,0,3,1,2,4,0,0,0,0
9185406948,0,14,0,2,1,0,3,2,2,4,0,0,0,0
8656457783,0,14,0,2,1,1,1,1,2,4,0,0,0,1
9098856562,10,14,1,1,1,1,0,1,2,4,0,1,0,0
9602257909,42,14,0,1,1,0,3,2,2,4,0,1,0,0
8108140770,38,14,0,0,1,0,3,1,2,4,0,0,0,1
7386126377,0,14,1,3,1,1,0,0,0,1,0,1,0,1
7204417774,4,14,0,2,1,0,3,0,0,1,0,0,0,0
9937069609,1,14,0,3,1,0,3,2,2,4,0,0,0,0
7791011114,40,14,0,3,1,0,3,0,0,1,0,0,0,1
7120399725,41,14,0,3,1,0,3,2,2,4,0,1,0,0
9448404986,39,14,0,2,1,1,0,0,0,1,0,1,0,0
8418157794,6,14,0,3,1,0,3,1,2,4,0,1,0,0
9902257910,5,14,0,1,1,1,2,0,0,0,0,1,0,0
8761856597,0,14,0,3,1,1,2,2,2,4,0,1,0,0
7768579313,40,14,1,0,1,1,2,0,0,0,0,1,0,0
7921009337,7,14,1,3,1,0,3,1,2,4,0,1,1,0
9045328848,10,14,0,0,1,0,3,1,2,4,0,1,0,1
8786393149,2,14,1,2,1,0,3,1,1,4,0,0,0,0
9913591343,42,14,1,1,1,1,1,0,1,3,0,1,0,0
8354929430,1,14,1,1,1,1,2,1,2,4,0,1,0,0
9421195645,17,14,0,0,1,1,0,0,0,1,0,1,0,1
7011985361,41,14,1,2,1,0,3,1,2,4,0,1,0,1
7143424361,8,14,0,3,1,1,2,0,1,3,0,0,0,0
8905525434,3,14,1,0,1,1,1,0,1,4,0,0,0,0
9714006888,5,14,0,1,1,0,3,0,0,0,0,0,0,1
7656045046,42,14,0,3,1,0,3,1,1,4,0,0,0,1
7902535986,9,14,1,0,1,1,2,1,2,4,0,0,1,0
7382715159,4,14,1,2,1,0,3,2,2,4,0,0,0,0
8396590682,2,14,0,3,1,0,3,0,0,1,0,0,0,1
7759701225,37,14,0,3,1,1,2,1,1,4,0,0,0,0
9080127907,10,14,0,0,1,0,3,1,2,4,0,0,0,0
9893921886,6,14,0,2,1,0,3,0,1,2,0,1,0,0
7739251872,41,14,1,3,1,0,3,1,1,4,0,1,0,1
8686852464,3,14,1,2,1,0,3,2,2,4,0,0,0,0
9489991700,0,14,1,3,1,0,3,0,1,2,0,1,0,1
9107715135,41,14,0,3,1,0,3,0,1,3,0,0,0,1
9999517502,13,14,1,3,1,1,0,0,1,4,0,1,0,0
8597208824,11,14,0,3,1,1,2,0,1,3,0,0,0,1
8748075511,7,14,0,1,1,0,3,2,2,4,0,1,0,1
9388620805,4,14,0,3,1,0,3,0,1,1,0,0,0,1
9770932905,1,14,0,0,1,1,1,0,0,1,0,0,0,1
9348748948,37,14,1,3,1,1,0,1,2,3,0,1,0,1
9350261577,31,14,1,1,1,0,3,1,2,3,0,1,1,0
7798087260,12,14,1,1,1,0,3,1,1,4,0,1,0,0
9007556910,12,14,1,0,1,0,3,0,1,3,0,1,1,0
9937371526,8,14,1,0,1,0,3,1,1,4,0,0,0,0
8278831926,34,14,1,3,1,0,3,1,2,4,0,1,0,1
7431763381,6,14,0,3,1,0,3,0,1,2,0,0,0,1
7365094947,21,14,0,1,1,0,3,0,1,1,0,0,0,0
9906537455,5,14,1,3,1,0,3,1,1,4,0,1,0,0
9273689877,19,14,0,3,1,0,3,0,0,0,0,0,0,1
9211861419,13,14,1,2,1,0,3,0,1,2,0,1,1,0
7921212591,4,14,0,3,1,1,0,2,2,4,0,1,0,1
8120328130,9,14,1,3,1,0,3,2,2,3,0,0,0,1
9476280644,7,14,0,3,1,0,3,1,2,4,0,0,0,1
9982986632,2,14,0,2,1,0,3,0,2,4,0,0,0,0
9176548488,41,14,1,0,1,1,2,0,1,4,0,0,0,1
8887333939,16,14,1,0,1,0,3,1,2,4,0,0,1,1
8849862432,10,14,0,3,1,0,3,1,2,4,0,1,0,0
7138277614,8,14,0,3,1,1,0,0,1,2,0,1,0,0
7842586212,3,14,0,0,1,1,2,0,1,3,0,0,0,1
9748546382,17,14,1,3,1,0,3,1,2,4,0,1,1,0
7878581206,11,14,0,1,1,0,3,1,2,4,0,1,0,0
8092337082,5,14,0,3,1,0,3,1,2,4,0,1,0,0
9523407114,9,14,0,0,1,0,3,1,2,4,0,0,0,1
9425993222,32,14,1,3,1,1,0,1,2,4,0,1,0,1
9796266345,4,14,0,3,1,0,3,0,2,4,0,1,0,0
7250921672,31,14,1,0,1,1,1,1,1,4,0,1,0,1
8415011353,18,14,1,3,1,1,2,1,2,4,0,1,1,1
9981571298,18,14,1,3,1,1,1,0,2,4,0,1,0,1
7285204615,12,14,1,1,1,0,3,2,2,4,0,1,0,0
7596692990,23,14,1,1,1,0,3,1,2,4,0,1,0,0
8802470381,10,14,1,3,1,0,3,1,2,4,0,1,0,0
7018693924,14,14,1,0,1,1,0,1,2,4,0,1,0,0
7097547632,40,14,0,1,1,0,3,2,2,4,0,0,0,1
9726768961,6,14,1,3,1,0,3,2,2,4,0,1,0,0
9848670971,34,14,0,3,1,0,3,1,2,4,0,0,0,0
7224174535,19,14,0,3,1,1,0,1,2,4,0,1,0,1
9193113958,13,14,1,1,1,1,2,2,2,3,0,1,0,1
7616163957,11,14,0,3,1,1,0,0,0,1,0,0,0,1
9507005225,7,14,0,2,1,0,3,0,0,0,0,1,0,0
8777073025,23,14,1,3,1,0,3,1,1,4,0,1,1,0
9974526010,1,14,1,3,1,0,3,0,0,0,0,0,0,1
9814476859,2,14,0,1,1,1,0,1,2,4,0,1,0,1
9898912980,43,14,0,3,1,0,3,2,2,4,0,0,0,1
9465828624,20,14,1,1,1,0,3,1,1,4,0,1,1,0
8960267457,16,14,0,1,1,0,3,1,1,4,0,1,0,0
8295798380,25,14,0,0,1,0,3,0,1,2,0,1,0,1
9348560297,12,14,1,2,1,0,3,0,0,1,0,1,0,1
8385657939,8,14,1,2,1,1,2,1,2,4,0,1,0,0
9356241277,9,14,1,3,1,1,2,0,0,1,0,0,1,0
7573568998,21,14,0,0,1,0,3,1,2,4,0,1,0,1
9368613889,17,14,0,3,1,1,0,2,2,4,0,0,0,0
9470178570,13,14,1,1,1,1,1,0,0,1,0,1,0,1
7872485986,9,14,1,0,1,1,0,1,2,4,0,0,0,1
7743237637,23,14,0,0,1,0,3,1,2,4,0,0,0,1
9232455047,18,14,1,3,1,1,2,1,2,4,0,0,0,1
7047515432,16,14,1,3,1,0,3,1,2,4,0,0,0,1
9353215727,10,14,1,3,1,1,1,1,1,4,0,1,0,1
9861751762,23,14,0,2,1,1,2,0,1,2,0,0,0,0
8685282571,26,14,1,0,1,1,2,1,2,4,0,1,0,0
9667342679,24,14,1,2,1,1,0,0,2,4,0,1,1,1
8649617605,19,14,1,1,1,0,3,0,1,3,0,1,0,0
7328160852,41,14,1,3,1,1,1,1,2,3,0,0,0,0
7035542523,17,14,0,3,1,0,3,1,2,4,0,0,0,0
7276949226,11,14,0,3,1,1,0,2,2,4,0,0,0,0
7255654709,20,14,0,3,1,1,0,0,1,3,0,1,0,1
7810481399,22,14,0,3,1,0,3,2,2,4,0,1,0,0
9743985746,28,14,1,1,1,1,2,1,2,4,0,1,0,1
7661585452,20,14,0,1,1,0,3,1,2,4,0,0,0,0
9326710486,18,14,0,3,1,0,3,1,2,4,0,1,0,0
7434395273,5,14,0,3,1,1,0,0,1,2,0,1,0,1
9743015409,12,14,0,3,1,0,3,0,0,0,0,0,0,0
8549988923,36,14,1,3,1,1,0,0,1,3,0,0,1,1
9317173705,27,14,0,3,1,0,3,1,2,4,0,1,0,0
9087829577,15,14,1,1,1,0,3,1,2,4,0,0,1,0
8352535123,21,14,0,2,1,0,3,2,2,4,0,1,0,0
8226329483,19,14,1,2,1,0,3,0,1,3,0,1,0,0
8539363667,13,14,1,3,1,0,3,1,1,4,0,1,0,0
7140702611,34,14,0,0,1,1,0,0,1,3,0,1,0,1
7742619209,14,14,1,1,1,0,3,0,2,4,0,1,1,1
9270114682,2,14,0,3,1,0,3,1,2,4,0,1,0,0
9574163639,8,14,1,1,1,0,3,0,0,1,0,1,1,0
7695659903,23,14,1,1,1,0,3,0,1,3,0,0,0,1
8813770207,20,14,1,1,1,0,3,2,1,4,0,1,0,0
9347146281,8,14,0,1,1,0,3,0,2,4,0,0,0,0
7607195293,16,14,0,1,1,1,2,2,2,4,0,1,0,0
9593079307,12,14,1,1,1,1,2,2,1,3,0,0,1,1
9015327087,19,14,1,3,1,0,3,0,0,1,0,0,0,0
9671996218,25,14,0,3,1,1,1,1,2,4,0,0,0,0
9720881623,24,14,0,0,1,0,3,0,2,3,0,1,0,1
7616978857,21,14,1,0,1,1,2,0,1,2,0,0,0,1
8005807540,17,14,0,1,1,0,3,1,2,4,0,0,0,0
8142023506,26,14,1,3,1,1,1,2,2,4,0,0,1,0
7737785746,22,14,1,3,1,1,1,2,2,4,0,1,0,1
9800359260,6,14,1,3,1,0,3,1,1,4,0,0,0,0
7334368091,23,14,0,3,1,0,3,0,0,1,0,0,0,1
9556853401,25,14,0,3,1,1,0,0,0,1,0,1,0,1
9231819439,18,14,0,0,1,0,3,2,2,4,0,0,0,1
8905925153,1,14,0,3,1,0,3,1,2,4,0,1,0,0
7580243698,43,14,1,0,1,1,1,2,1,4,0,1,0,0
9385924096,27,14,1,3,1,1,0,1,2,4,0,1,1,1
9724436264,15,14,1,3,1,1,0,1,1,4,0,1,1,1
9606278488,15,14,1,3,1,1,1,1,1,4,0,1,0,1
7844875520,24,14,1,3,1,0,3,0,2,4,0,0,0,1
9670451994,19,14,0,3,1,1,1,0,1,2,0,0,0,1
7255356498,31,14,0,3,1,0,3,1,2,4,0,0,0,0
9870699774,25,14,1,3,1,0,3,0,1,3,0,0,0,0
8123270766,19,14,0,3,1,1,0,0,0,0,0,1,0,1
7927907622,27,14,1,2,1,1,2,1,2,3,0,1,0,1
8122177516,36,14,0,3,1,1,2,0,1,3,0,0,0,0
7735897922,18,14,1,3,1,1,0,0,0,0,0,0,1,1
9480304166,25,14,0,0,1,0,3,1,2,4,0,0,0,0
8023031333,28,14,1,0,1,1,1,1,2,4,0,0,1,0
7693713183,28,14,1,2,1,0,3,0,0,1,0,0,0,1
9697775505,14,14,1,2,1,0,3,0,1,2,0,1,0,0
9161551731,22,14,1,3,1,1,0,0,0,1,0,0,0,1
8486632011,17,14,1,0,1,1,1,2,2,4,0,1,1,1
9159409573,22,14,0,3,1,1,0,2,2,4,0,1,0,1
7510202353,20,14,0,3,1,1,1,1,1,4,0,1,0,1
9940225385,29,14,1,2,1,1,2,1,2,4,0,0,1,0
9909609357,18,14,1,1,1,1,0,2,2,4,0,0,0,1
9448341318,25,14,0,3,1,1,0,0,1,1,0,0,0,0
9369979082,15,14,1,3,1,0,3,0,0,0,0,0,0,0
8110488260,40,14,0,3,1,0,3,0,0,0,0,0,0,0
9673273661,21,14,0,3,1,0,3,1,2,4,0,1,0,1
9150951198,16,14,0,2,1,0,3,1,2,4,0,0,0,1
7029581324,37,14,0,3,1,0,3,1,2,4,0,0,0,0
9471010315,30,14,0,3,1,1,2,1,2,4,0,0,0,0
9382232547,26,14,0,2,1,1,0,1,2,4,0,1,0,0
8513132473,39,14,1,0,1,1,0,0,0,0,0,0,0,0
9449773211,14,14,0,3,1,1,2,0,1,2,0,0,0,0
8516546890,19,14,0,3,1,0,3,2,2,4,0,1,0,1
9199800537,5,14,0,1,1,0,3,1,2,4,0,1,0,1
9823121627,33,14,1,3,1,1,0,0,1,2,0,1,0,0
7331691137,23,14,1,2,1,0,3,0,1,3,0,0,0,0
9670158373,23,14,0,3,1,0,3,1,2,4,0,0,0,1
9575735817,29,14,0,1,1,0,3,1,2,4,0,1,0,1
