phoneNo,location,occupation,certification,age,gender,type,availability,minimumWage,experience,clientsAttended,doorstepService ,references,liscenced,shoppingliscence
9721966804,32,17,1,3,0,0,3,2,2,4,0,0,0,0
8749868260,28,17,0,1,0,0,3,1,2,4,0,0,0,0
7900560579,23,17,1,3,0,0,3,0,1,3,0,1,1,1
8202382490,36,17,0,2,0,0,3,0,1,3,0,1,0,1
9427708508,39,17,0,3,0,0,3,0,1,2,0,0,0,0
9881659651,9,17,1,2,0,0,3,0,2,4,0,0,1,1
9316933646,36,17,1,0,1,0,3,0,1,2,0,1,0,1
9453857009,23,17,0,2,1,0,3,2,2,4,0,0,0,1
9211925533,33,17,0,0,1,1,1,0,1,2,0,1,0,0
8648680678,29,17,1,1,0,1,2,2,2,4,0,1,0,1
7723191175,1,17,0,1,0,0,3,1,2,4,0,0,0,1
7876430722,40,17,1,2,0,1,2,1,2,4,0,1,1,0
9579434053,11,17,1,0,1,0,3,0,1,2,0,1,0,0
9859546349,35,17,0,1,1,1,1,0,0,0,0,1,0,1
9495427585,34,17,1,3,1,1,2,0,1,2,0,1,0,0
9032528642,30,17,1,3,1,1,2,1,2,4,0,1,0,0
8497902064,43,17,0,2,0,1,1,0,0,0,0,0,0,1
8846345574,30,17,0,2,0,0,3,0,1,2,0,1,0,1
9088429373,41,17,0,1,1,1,0,1,2,4,0,0,0,1
7821256614,0,17,1,1,0,1,0,0,1,3,0,1,0,0
9328476690,37,17,0,2,1,1,1,2,2,4,0,0,0,0
9128142402,36,17,0,1,0,1,1,0,0,1,0,1,0,0
9452171842,31,17,1,3,1,1,2,1,2,4,0,0,0,0
9146857955,25,17,0,1,1,0,3,0,0,1,0,0,0,0
7145756256,42,17,1,3,0,0,3,0,2,4,0,0,1,0
9067576324,38,17,0,0,0,0,3,1,2,4,0,1,0,0
8222067422,35,17,1,3,0,0,3,2,2,4,0,1,0,0
8223816703,32,17,1,3,0,0,3,0,1,3,0,0,0,1
7019896846,39,17,0,0,1,0,3,0,1,2,0,0,0,1
9557748395,37,17,1,0,0,0,3,0,1,2,0,1,0,0
7205685348,40,17,1,3,1,0,3,1,2,4,0,0,1,0
7036781849,33,17,0,3,0,0,3,1,2,4,0,0,0,1
9365617427,0,17,1,1,1,0,3,1,2,4,0,0,1,1
7053939814,32,17,0,3,1,1,2,0,1,3,0,1,0,1
9634771727,38,17,0,3,0,1,2,0,1,2,0,1,0,1
9729839848,40,17,0,0,0,0,3,1,2,4,0,1,0,0
9283896741,38,17,0,3,0,0,3,2,2,4,0,0,0,1
8890700659,34,17,1,3,1,0,3,1,2,4,0,1,0,1
9809589029,1,17,1,1,0,1,0,1,2,4,0,1,1,0
7754346520,9,17,0,2,1,0,3,0,2,4,0,1,0,0
7061276107,20,17,1,3,0,0,3,0,2,4,0,0,0,0
8216356823,41,17,0,3,0,1,0,0,0,1,0,1,0,1
9242163858,34,17,1,2,0,1,1,0,0,1,0,1,0,0
8027200048,39,17,0,2,1,1,1,2,1,4,0,0,0,0
9338703036,36,17,0,2,0,1,1,2,2,3,0,1,0,0
7484966868,5,17,1,2,0,0,3,2,2,4,0,1,1,0
9867987871,36,17,1,2,0,0,3,0,1,3,0,1,0,0
7967614371,39,17,0,0,1,0,3,1,2,4,0,0,0,1
7888381064,42,17,0,1,0,0,3,2,2,4,0,0,0,1
9653430631,15,17,1,2,1,0,3,0,1,2,0,0,0,1
9955985571,40,17,0,2,0,0,3,1,2,3,0,1,0,0
9322862997,39,17,0,3,0,1,1,2,2,4,0,0,0,0
7290112966,35,17,0,2,0,1,0,0,1,2,0,0,0,0
9364268551,12,17,1,1,0,0,3,1,2,3,0,0,0,0
8868278852,2,17,1,3,0,1,0,1,2,4,0,0,1,0
9385798179,2,17,0,0,0,1,1,2,1,4,0,0,0,1
9028044526,30,17,1,3,0,1,1,0,2,4,0,1,1,1
9118014505,7,17,1,3,1,1,0,0,1,2,0,1,0,1
9997128465,41,17,1,0,1,1,0,1,1,4,0,0,0,1
9102988850,37,17,1,3,1,1,1,1,1,4,0,0,0,1
7273167442,3,17,0,0,1,0,3,0,1,3,0,1,0,1
9081020768,0,17,1,3,1,0,3,0,0,1,0,1,0,0
9964894947,42,17,1,3,0,0,3,1,2,4,0,0,0,0
8494526647,10,17,1,3,0,1,1,0,0,1,0,0,1,1
7263602112,38,17,1,3,1,1,2,2,2,4,0,0,0,0
9172675023,4,17,0,3,1,1,0,1,2,4,0,1,0,1
9792947477,33,17,1,3,1,1,2,2,2,4,0,0,0,1
9768112980,1,17,0,1,0,1,0,0,1,2,0,1,0,1
9787230420,22,17,0,3,0,0,3,1,1,4,0,0,0,0
9516378371,39,17,1,3,0,1,1,0,2,4,0,0,0,0
7486733537,6,17,1,3,0,1,1,2,2,4,0,0,1,1
9605965627,5,17,0,3,1,0,3,1,2,4,0,0,0,0
8963227910,0,17,1,3,1,0,3,2,1,4,0,0,0,1
9295747833,40,17,0,3,0,1,0,2,2,4,0,1,0,1
7159879878,18,17,1,0,0,0,3,1,2,4,0,0,0,1
8841141219,7,17,0,0,0,1,2,1,2,4,0,1,0,1
9161106514,3,17,0,1,0,0,3,1,2,4,0,0,0,1
9795296527,2,17,0,3,1,0,3,0,0,1,0,0,0,1
9677413388,39,17,1,3,1,0,3,1,2,4,0,0,1,0
9426070550,1,17,1,3,1,1,1,2,1,4,0,1,0,0
8436360384,27,17,1,2,1,0,3,2,2,4,0,0,0,0
8744679077,29,17,1,1,1,0,3,1,2,4,0,0,0,1
9301337236,29,17,1,3,0,1,1,0,1,1,0,0,0,1
8107716337,8,17,0,3,0,1,2,0,1,3,0,0,0,0
9557630499,1,17,0,3,1,1,0,0,1,2,0,1,0,1
9423876248,23,17,0,1,0,1,1,1,2,4,0,0,0,1
9977075531,41,17,0,3,0,0,3,1,2,4,0,1,0,0
8836120396,34,17,1,2,1,0,3,0,0,1,0,1,0,0
9914851941,8,17,0,3,0,1,2,0,0,1,0,0,0,1
8959312668,3,17,0,1,1,1,1,0,0,1,0,0,0,0
9558850244,5,17,1,1,0,0,3,1,2,4,0,1,0,0
9846055621,19,17,0,2,1,1,0,0,2,4,0,0,0,0
8779441652,7,17,1,3,0,0,3,2,1,4,0,1,0,1
7174790665,32,17,0,0,1,1,2,0,1,3,0,0,0,0
9626493802,17,17,1,3,1,1,2,0,1,2,0,1,0,1
9799219027,42,17,1,3,0,1,2,0,1,1,0,1,0,1
9265686804,9,17,1,1,1,0,3,0,0,1,0,0,1,1
9086068454,4,17,0,3,1,1,1,0,0,0,0,0,0,1
9926594398,2,17,0,3,0,1,0,0,0,1,0,0,0,1
8716106477,20,17,1,3,1,1,1,0,0,0,0,1,0,0
9845804042,31,17,1,2,0,1,1,1,2,4,0,0,0,0
9852657805,10,17,0,1,0,0,3,0,1,3,0,1,0,0
9635363007,42,17,0,2,1,0,3,0,0,1,0,1,0,0
9093506841,39,17,0,3,0,0,3,1,1,4,0,0,0,1
9184784322,6,17,0,3,1,0,3,2,1,4,0,0,0,1
9562536274,3,17,0,3,1,1,2,2,1,4,0,1,0,0
9148667098,40,17,1,3,0,1,0,1,2,3,0,0,0,0
9814044925,0,17,1,3,0,1,2,1,2,4,0,0,0,1
9118431445,11,17,0,0,1,0,3,2,2,4,0,0,0,0
8849993171,7,17,0,0,0,1,2,2,2,4,0,1,0,1
9537922656,4,17,0,3,1,0,3,2,2,4,0,1,0,1
7785578342,1,17,1,0,1,1,1,0,1,2,0,0,0,0
7015944500,42,17,0,2,0,0,3,1,2,4,0,0,0,0
9975332478,22,17,1,0,0,1,2,1,2,4,0,1,0,0
9149148810,12,17,1,2,0,0,3,0,2,4,0,1,1,1
7278098973,8,17,1,2,0,1,1,1,2,4,0,0,0,0
9333409405,6,17,1,3,1,0,3,0,1,2,0,0,0,0
7176681935,15,17,1,1,0,1,2,0,0,0,0,0,0,0
7810426187,25,17,1,3,0,1,2,1,2,4,0,1,1,1
7592414599,5,17,1,2,1,0,3,1,2,4,0,0,0,0
9332808022,37,17,1,3,0,0,3,0,1,2,0,1,1,0
9290049165,13,17,0,3,0,0,3,0,0,0,0,0,0,1
9197360986,9,17,0,3,0,1,0,0,0,1,0,0,0,1
9672675114,7,17,0,0,1,1,2,2,2,4,0,0,0,0
7440403506,2,17,0,3,0,1,0,2,2,4,0,0,0,1
9385436376,16,17,1,3,0,0,3,2,2,4,0,0,1,1
7421353136,42,17,1,2,0,0,3,0,0,1,0,1,1,0
7698030222,10,17,0,3,1,0,3,0,1,3,0,1,0,0
9023653265,31,17,1,3,1,1,0,1,1,4,0,0,1,1
9075181103,8,17,1,1,1,1,1,1,1,4,0,1,0,0
9777034051,13,17,0,1,0,1,2,0,2,4,0,0,0,1
8139761595,3,17,0,2,1,0,3,0,1,3,0,0,0,0
9406159808,3,17,1,2,1,0,3,0,1,2,0,0,0,1
9250420155,25,17,1,3,1,1,2,0,1,2,0,0,0,0
8208772103,17,17,1,3,1,1,1,2,2,4,0,0,1,1
7046241231,11,17,1,3,0,0,3,1,1,4,0,1,0,1
7132525273,9,17,1,3,1,1,0,2,2,4,0,1,0,0
7795449440,17,17,0,3,0,1,1,0,0,1,0,0,0,1
8692494597,28,17,0,2,0,0,3,1,2,4,0,0,0,1
8631382317,4,17,0,1,1,1,1,1,2,4,0,1,0,1
7830052502,28,17,1,3,1,1,2,2,1,4,0,0,0,0
9342379170,18,17,0,1,1,0,3,2,2,4,0,1,0,1
9133457008,16,17,1,3,0,1,0,1,2,4,0,1,1,0
9868977375,13,17,1,0,1,0,3,2,2,4,0,1,1,1
7670018545,12,17,1,3,0,1,0,0,0,1,0,1,0,1
9869754809,10,17,1,3,0,0,3,1,2,4,0,0,0,0
8677146857,6,17,0,0,0,1,1,2,2,4,0,0,0,1
7747614760,11,17,0,1,1,0,3,1,2,4,0,1,0,1
9862763481,12,17,0,1,0,1,2,1,2,4,0,1,0,0
9823542987,19,17,1,1,1,0,3,1,2,4,0,1,1,1
9913043661,9,17,0,1,0,0,3,0,1,2,0,1,0,1
8465797866,13,17,1,3,1,0,3,2,2,4,0,1,0,0
9853451667,11,17,0,1,1,0,3,0,1,2,0,0,0,0
9577607298,7,17,1,1,1,1,2,2,2,4,0,0,0,1
9399199545,4,17,1,2,1,0,3,2,2,4,0,1,0,0
7099901420,20,17,1,3,0,0,3,0,1,2,0,1,1,1
7016512762,16,17,0,3,0,1,0,0,1,2,0,1,0,1
8690951530,12,17,1,3,1,1,1,2,2,4,0,1,0,0
9955776675,8,17,1,1,1,1,2,1,2,4,0,0,0,1
7577035931,25,17,1,2,1,1,2,1,2,4,0,0,0,0
9212491434,15,17,1,2,1,0,3,0,1,2,0,1,0,1
9973251117,17,17,1,3,1,1,0,1,2,4,0,1,0,1
9231783325,21,17,0,1,1,1,1,0,0,1,0,0,0,0
8564213153,17,17,0,0,1,1,2,2,2,4,0,1,0,0
9663499356,13,17,0,2,1,0,3,0,1,2,0,1,0,0
9542946280,9,17,0,1,1,1,2,1,1,4,0,0,0,1
9655622456,34,17,0,1,0,0,3,1,2,4,0,0,0,1
7064024657,35,17,0,2,1,1,2,2,2,4,0,0,0,1
8725646042,4,17,1,0,0,1,2,2,2,4,0,1,0,0
7055458769,23,17,1,3,1,1,1,0,0,1,0,0,1,1
9447597547,18,17,1,1,1,1,2,1,2,4,0,1,0,1
9082514688,16,17,1,0,1,1,0,0,0,1,0,0,0,1
9023975324,16,17,1,1,1,1,1,1,2,4,0,0,1,0
7067061640,38,17,0,3,0,0,3,1,2,4,0,0,0,1
9606921843,10,17,1,3,0,1,2,1,2,4,0,0,0,1
9069154978,29,17,1,3,0,1,2,1,2,4,0,1,1,1
7772418699,22,17,1,2,1,0,3,2,2,4,0,0,0,0
8975731245,38,17,1,1,1,0,3,1,2,4,0,1,0,1
9071119412,24,17,0,3,1,1,2,0,1,2,0,1,0,1
9230589462,36,17,1,3,0,1,2,0,0,0,0,0,0,0
8060611384,19,17,0,1,0,1,2,1,2,4,0,1,0,1
9007273148,17,17,1,2,1,0,3,2,2,4,0,1,0,1
8257465201,21,17,0,0,0,0,3,2,2,4,0,0,0,1
9121127898,11,17,1,2,1,0,3,0,1,2,0,1,0,1
7104851987,38,17,0,3,1,0,3,1,2,4,0,1,0,1
9066453654,22,17,0,0,1,0,3,1,1,4,0,0,0,1
9686162095,20,17,1,2,1,0,3,2,2,4,0,0,0,1
7744332988,28,17,1,3,1,0,3,2,1,4,0,0,0,1
9396580975,18,17,1,3,0,0,3,0,2,4,0,0,0,1
9175827203,12,17,1,0,1,1,2,1,2,4,0,1,0,1
7018686188,27,17,1,3,0,0,3,0,1,2,0,1,0,0
9787171438,15,17,0,0,0,1,1,2,1,4,0,1,0,1
9537102716,38,17,1,3,0,0,3,0,1,2,0,0,0,0
7086635566,21,17,1,2,0,1,2,1,2,4,0,0,0,1
9485970800,19,17,1,1,0,0,3,1,2,4,0,0,0,0
9248169973,13,17,1,1,1,1,2,2,2,4,0,1,0,1
7592864445,14,17,1,1,1,1,1,1,2,4,0,1,1,0
8119541537,23,17,0,0,1,0,3,2,2,4,0,0,0,0
9584206558,20,17,1,3,1,1,0,0,1,3,0,1,0,0
9955595126,18,17,1,3,0,1,0,2,2,4,0,1,0,1
9541450362,16,17,0,3,1,0,3,1,2,4,0,0,0,1
8998842603,41,17,1,0,1,0,3,1,2,4,0,1,0,1
9522511204,17,17,1,0,0,0,3,0,0,1,0,1,0,1
7602860154,22,17,1,3,0,1,1,2,2,4,0,0,0,1
9767058800,25,17,1,3,1,0,3,1,2,4,0,0,1,1
9309966739,24,17,0,3,0,1,2,0,0,1,0,0,0,1
8671215839,21,17,0,3,1,0,3,0,0,0,0,0,0,0
9479769617,38,17,0,0,1,0,3,2,1,4,0,0,0,0
8965453583,20,17,0,3,0,0,3,1,2,4,0,1,0,0
9965644972,17,17,1,0,0,1,2,1,2,4,0,1,0,1
9337289349,42,17,1,3,1,0,3,0,1,2,0,1,0,1
9859073956,7,17,0,3,0,0,3,1,2,4,0,0,0,1
8405596202,23,17,0,1,1,0,3,0,1,3,0,0,0,1
9219754755,26,17,1,1,0,0,3,2,2,4,0,0,1,0
7216846836,22,17,0,2,0,0,3,0,1,3,0,1,0,1
8900355625,23,17,1,0,0,1,1,0,1,2,0,1,0,1
8339221126,33,17,1,3,0,0,3,1,2,4,0,0,0,0
8841325996,18,17,0,1,1,0,3,1,2,4,0,0,0,1
9852538766,38,17,1,3,0,1,0,1,2,4,0,0,0,1
8453661744,27,17,1,3,1,1,1,1,1,4,0,1,1,0
9611503201,15,17,0,3,0,0,3,0,0,0,0,1,0,1
9327079126,24,17,1,3,1,1,0,0,1,3,0,0,0,1
