phoneNo,location,occupation,certification,age,gender,type,availability,minimumWage,experience,clientsAttended,doorstepService ,references,liscenced,shoppingliscence
9682370860,33,9,0,3,0,0,3,2,2,4,0,0,0,0
8854259281,29,9,0,0,0,1,1,1,1,3,0,0,0,0
8667327915,40,9,0,3,0,0,3,2,1,3,0,0,0,0
9871083059,35,9,1,0,0,1,2,0,1,2,0,1,0,1
9390417786,34,9,1,3,0,1,0,1,2,4,0,1,0,0
7912239025,35,9,1,3,0,0,3,1,2,3,0,1,0,0
9809476277,30,9,0,1,0,1,2,0,0,1,0,0,0,1
7946871345,22,9,1,3,0,0,3,0,2,4,0,1,0,1
8131040262,41,9,1,3,0,1,1,2,1,4,0,0,1,1
7113469228,37,9,1,2,0,1,0,1,2,4,0,0,0,1
7576986002,33,9,1,3,0,1,1,2,2,4,0,1,0,0
9582789525,36,9,0,3,0,1,1,2,1,4,0,1,0,1
9000065673,31,9,1,2,0,0,3,0,1,2,0,0,0,0
9603837269,15,9,1,2,0,1,2,0,2,4,0,0,0,0
9693585566,42,9,1,1,0,0,3,2,2,4,0,1,1,0
9671651572,38,9,1,0,0,1,0,1,2,4,0,1,0,1
9580452323,35,9,1,3,0,0,3,2,2,4,0,0,0,0
9506648391,32,9,1,3,0,0,3,2,2,4,0,1,0,0
9424082225,6,9,1,3,0,0,3,2,2,4,0,0,0,0
8893858712,2,9,1,3,0,1,2,1,2,4,0,0,1,0
9824363938,43,9,1,2,0,1,1,1,1,4,0,1,1,1
7750267988,25,9,0,2,0,1,0,1,2,4,0,1,0,0
7520254604,39,9,0,3,0,1,2,1,2,4,0,1,0,0
7871113933,37,9,1,2,0,1,0,1,2,4,0,0,0,0
9363707608,33,9,1,3,0,1,0,2,2,4,0,1,0,0
9743835831,0,9,0,2,0,0,3,2,1,4,0,1,0,1
9376976073,1,9,0,2,0,1,0,0,1,2,0,0,0,1
7435252995,7,9,1,3,0,1,1,2,2,4,0,1,0,0
7632863221,40,9,1,3,0,1,2,1,2,4,0,0,0,1
8831319615,13,9,0,3,0,0,3,2,2,4,0,1,0,1
9165347176,37,9,0,3,0,0,3,1,2,4,0,1,0,0
9041638959,40,9,1,3,0,0,3,2,2,4,0,1,0,1
7268911143,3,9,0,3,0,1,1,0,0,1,0,1,0,0
9185769379,38,9,1,3,0,1,1,0,2,4,0,0,0,1
9527099351,3,9,0,0,0,1,1,2,2,4,0,1,0,1
8215964229,34,9,0,1,0,0,3,1,2,4,0,0,0,0
7436611521,1,9,1,3,0,1,0,2,2,3,0,1,1,0
9560235486,30,9,1,3,0,0,3,0,1,4,0,0,0,0
9981774522,11,9,1,3,0,1,0,2,2,4,0,0,1,0
7335113022,41,9,1,3,0,0,3,0,1,3,0,1,0,1
8938361144,39,9,1,3,0,0,3,0,1,3,0,1,0,1
9178997593,35,9,1,2,0,1,2,1,2,3,0,0,0,0
8415638885,36,9,1,1,0,0,3,2,2,4,0,0,0,0
9485273873,7,9,1,3,0,1,0,1,2,4,0,0,0,0
9489758477,5,9,0,1,0,0,3,1,2,4,0,0,0,1
9299487217,2,9,0,2,0,0,3,1,2,4,0,0,0,1
9423736664,42,9,0,3,0,1,0,2,1,4,0,1,0,0
7931960628,40,9,0,0,0,0,3,2,2,4,0,0,0,0
7179928185,18,9,1,3,0,0,3,0,2,4,0,1,0,1
7485788151,35,9,0,3,0,0,3,2,2,4,0,0,0,0
7128853687,2,9,1,3,0,0,3,0,1,3,0,1,1,1
9233845773,43,9,0,3,0,0,3,1,2,4,0,1,0,1
7799066156,41,9,0,2,0,0,3,1,2,4,0,1,0,1
7249674322,43,9,1,3,0,1,2,1,2,4,0,1,0,1
9301735475,37,9,1,1,0,1,2,2,2,4,0,0,0,0
7404449949,39,9,1,2,0,1,1,1,2,4,0,0,0,0
8493691790,3,9,0,3,0,0,3,0,1,2,0,1,0,0
9442300902,0,9,0,3,0,0,3,2,2,4,0,0,0,1
9679712868,42,9,0,1,0,0,3,2,2,4,0,1,0,0
9731269380,38,9,0,2,0,0,3,0,0,1,0,1,0,0
7932549471,38,9,0,2,0,1,2,1,2,4,0,1,0,1
9383275749,4,9,1,1,0,1,2,1,2,4,0,1,1,1
9590062212,1,9,1,3,0,1,1,0,1,2,0,1,0,1
7080079734,43,9,0,3,0,0,3,1,1,4,0,1,0,0
9140818875,39,9,1,3,0,1,1,1,2,4,0,1,0,1
9283329779,6,9,1,2,0,0,3,1,2,4,0,1,1,1
8401757059,5,9,1,3,0,1,1,0,1,3,0,0,0,1
9384154856,0,9,1,3,0,1,1,1,1,4,0,1,0,1
9324706662,18,9,1,3,0,1,2,1,2,4,0,0,1,0
8234652275,40,9,1,0,0,1,2,0,1,2,0,0,0,0
9876175413,7,9,1,3,0,0,3,0,1,4,0,1,1,1
9498663058,4,9,1,2,0,1,0,2,2,4,0,1,0,0
9832875103,2,9,0,0,0,0,3,2,2,4,0,0,0,0
9307458390,1,9,0,3,0,0,3,2,2,4,0,0,0,1
8785811839,21,9,0,2,0,0,3,0,0,1,0,1,0,0
7405015847,26,9,0,3,0,1,0,0,1,2,0,1,0,1
8407901574,42,9,1,3,0,1,2,2,2,4,0,0,1,1
7443606976,8,9,0,1,0,0,3,0,1,2,0,1,0,0
8690709240,29,9,1,1,0,0,3,1,2,4,0,1,0,0
9752468449,41,9,1,3,0,1,1,0,2,4,0,0,0,0
9982351775,8,9,0,2,0,1,0,2,1,4,0,0,0,0
9457174017,32,9,1,3,0,0,3,0,1,3,0,1,0,0
7350502373,3,9,1,3,0,0,3,1,1,4,0,1,0,1
8203983253,5,9,0,3,0,0,3,2,2,4,0,1,0,0
7061012901,25,9,0,3,0,1,0,0,0,0,0,0,0,1
8644417709,6,9,1,3,0,0,3,0,0,1,0,1,0,0
9382512516,42,9,1,3,0,0,3,1,2,4,0,1,0,0
9314755899,9,9,0,3,0,1,2,1,2,4,0,0,0,1
9646384380,4,9,0,2,0,0,3,0,1,1,0,1,0,1
8758353046,10,9,0,3,0,0,3,1,2,4,0,0,0,0
7076140231,2,9,1,0,0,0,3,1,2,4,0,1,0,0
8413171152,4,9,1,3,0,0,3,1,2,4,0,0,0,0
7846187303,39,9,0,2,0,1,1,0,1,2,0,0,0,0
9577474471,26,9,0,3,0,0,3,0,0,1,0,1,0,0
7085886250,43,9,0,3,0,1,2,0,1,3,0,1,0,1
9440806526,10,9,1,1,0,0,3,0,1,3,0,1,1,1
9946418754,6,9,1,2,0,0,3,1,2,3,0,0,0,0
9387474682,3,9,1,3,0,1,2,0,0,0,0,0,0,1
9954185432,31,9,0,0,0,1,1,2,1,4,0,0,0,1
9465772654,0,9,0,2,0,0,3,1,2,4,0,0,0,0
7983662492,11,9,1,1,0,0,3,2,2,4,0,0,1,1
9813230462,7,9,1,1,0,1,2,2,2,4,0,0,0,0
8503313693,4,9,0,1,0,1,1,0,1,2,0,0,0,0
9401119166,1,9,1,3,0,0,3,0,0,1,0,0,0,0
8528438479,7,9,0,3,0,0,3,1,1,4,0,1,0,0
7899867625,22,9,1,3,0,1,1,0,2,4,0,1,0,0
8792758164,42,9,0,2,0,1,2,0,0,1,0,0,0,0
7946078350,12,9,0,0,0,1,2,2,2,4,0,0,0,0
7610332006,0,9,1,1,0,0,3,1,2,4,0,1,1,0
9044529721,8,9,1,3,0,1,2,0,2,4,0,0,0,1
7220128739,6,9,0,0,0,0,3,0,1,2,0,0,0,1
7781252483,10,9,1,3,0,0,3,0,0,1,0,1,0,1
7256280526,5,9,0,3,0,1,1,1,2,4,0,0,0,1
9381695228,13,9,1,2,0,0,3,0,1,2,0,0,1,1
8530693125,9,9,1,3,0,0,3,0,1,3,0,1,0,1
8781388377,7,9,1,1,0,0,3,2,2,4,0,1,0,0
9681952611,12,9,0,3,0,0,3,0,1,2,0,0,0,0
8003033722,2,9,0,3,0,0,3,0,1,3,0,0,0,1
7383864059,37,9,1,3,0,1,0,2,2,4,0,1,1,1
8107674704,38,9,0,1,0,0,3,2,2,4,0,0,0,1
8996151322,24,9,1,1,0,0,3,0,1,2,0,1,1,1
9695409487,2,9,0,3,0,1,1,0,1,3,0,0,0,1
8842547137,10,9,1,1,0,1,2,1,2,4,0,1,0,1
9876939407,16,9,1,3,0,0,3,1,2,4,0,0,1,1
9471616505,10,9,0,1,0,0,3,1,1,4,0,0,0,1
9348830863,8,9,1,1,0,1,1,0,1,3,0,1,0,1
7796854878,3,9,1,2,0,1,2,0,0,1,0,0,0,1
8440405902,28,9,0,1,0,0,3,2,1,3,0,0,0,1
8073110418,21,9,0,0,0,1,2,0,0,1,0,0,0,0
9345877605,28,9,1,3,0,0,3,0,1,2,0,1,0,0
8437305250,7,9,1,2,0,1,1,2,2,4,0,1,0,1
9664910269,20,9,0,2,0,0,3,2,2,4,0,1,0,1
9430223791,17,9,0,2,0,1,2,1,2,4,0,0,0,1
7498250480,17,9,1,1,0,1,1,0,1,2,0,1,1,0
7661890835,36,9,0,3,0,1,1,2,1,4,0,0,0,0
9034359701,11,9,0,3,0,1,2,1,2,3,0,0,0,1
8787670985,22,9,0,3,0,1,2,1,2,4,0,0,0,0
7090867341,9,9,1,2,0,0,3,0,1,3,0,1,0,1
7721758303,4,9,0,3,0,1,0,1,2,4,0,0,0,0
9069034515,1,9,1,3,0,0,3,0,1,3,0,0,0,1
9887491469,1,9,1,3,0,1,2,2,2,4,0,1,1,0
9712007533,18,9,0,2,0,1,0,0,1,3,0,0,0,1
8011894344,12,9,1,3,0,1,0,2,2,4,0,1,0,0
9801492196,14,9,1,2,0,1,1,1,2,3,0,1,0,1
9756803110,10,9,0,3,0,1,0,2,2,4,0,1,0,0
8187656919,29,9,0,3,0,0,3,2,2,4,0,1,0,1
9358851084,40,9,1,1,0,0,3,1,2,4,0,0,0,1
9813067858,5,9,0,0,0,0,3,0,0,1,0,1,0,0
8943901834,6,9,0,0,0,0,3,1,2,4,0,0,0,0
9671038520,19,9,1,1,0,1,1,0,0,1,0,1,1,1
9955520801,39,9,0,2,0,0,3,2,2,4,0,1,0,0
7195505868,13,9,1,3,0,1,2,2,2,4,0,1,0,1
9975104134,11,9,0,3,0,0,3,0,1,3,0,1,0,1
9046346952,7,9,1,1,0,0,3,2,2,4,0,1,0,0
8766899641,20,9,0,1,0,0,3,0,1,2,0,1,0,1
9975405431,16,9,0,3,0,0,3,1,1,4,0,0,0,0
9200042426,1,9,1,1,0,0,3,1,2,4,0,1,1,1
8798339968,12,9,1,3,0,0,3,0,0,1,0,1,0,1
9177394459,8,9,0,2,0,1,2,1,1,4,0,1,0,1
7437183563,7,9,0,2,0,0,3,0,1,3,0,1,0,0
8338586039,28,9,0,0,0,0,3,1,2,4,0,1,0,0
9089538337,2,9,1,0,0,0,3,0,1,2,0,0,0,0
7563878576,21,9,0,3,0,0,3,1,2,3,0,1,0,1
8594464162,40,9,0,3,0,1,2,1,2,4,0,1,0,1
8555563824,17,9,0,3,0,0,3,1,2,4,0,1,0,0
9737325869,15,9,0,3,0,0,3,2,2,4,0,1,0,0
9439444164,13,9,1,3,0,0,3,0,2,4,0,0,0,1
9288520110,9,9,1,0,0,1,0,1,2,4,0,0,0,1
7596872107,23,9,0,0,0,0,3,1,2,4,0,0,0,0
9544860498,38,9,1,3,0,1,2,0,1,2,0,0,0,1
9967871986,23,9,1,3,0,1,1,1,2,4,0,0,1,0
9512559266,18,9,0,0,0,0,3,1,2,4,0,1,0,1
9999847360,25,9,0,3,0,1,2,0,1,3,0,0,0,1
8860532823,16,9,1,1,0,0,3,0,2,4,0,0,0,1
9164116341,0,9,0,3,0,0,3,2,1,4,0,1,0,1
9704104484,41,9,1,3,0,0,3,2,2,4,0,0,0,1
9986235229,10,9,1,3,0,0,3,0,0,0,0,0,0,0
9419757124,13,9,0,3,0,1,1,0,1,3,0,0,0,1
9522415437,29,9,1,2,0,1,0,0,0,1,0,0,1,0
9582662054,24,9,1,3,0,1,2,2,1,4,0,1,1,1
7869189763,39,9,0,0,0,0,3,1,1,4,0,1,0,1
9160927022,19,9,0,3,0,0,3,2,2,4,0,1,0,0
9420115264,17,9,0,3,0,1,2,0,1,3,0,0,0,1
9624784409,28,9,0,3,0,1,1,2,2,4,0,0,0,0
8352693446,11,9,0,3,0,1,0,1,1,4,0,1,0,0
8050882356,1,9,0,3,0,1,0,0,1,3,0,0,0,0
8782476226,18,9,1,3,0,0,3,0,1,3,0,0,0,1
9636777611,22,9,1,3,0,1,1,0,0,0,0,0,1,1
7968974396,35,9,0,2,0,0,3,0,1,2,0,1,0,0
8945639158,20,9,0,1,0,1,1,0,1,3,0,0,0,1
7152325678,18,9,1,3,0,0,3,2,2,4,0,0,0,0
9564646539,12,9,0,3,0,0,3,1,2,4,0,0,0,1
9276866005,8,9,0,0,0,0,3,0,2,4,0,1,0,0
8455473513,15,9,1,0,0,0,3,0,2,3,0,1,1,1
9192846418,16,9,0,2,0,0,3,0,1,2,0,1,0,1
9228287002,21,9,0,2,0,1,1,0,0,1,0,0,0,0
8352001743,33,9,0,3,0,0,3,1,2,4,0,0,0,0
9543807632,19,9,0,0,0,0,3,2,2,4,0,0,0,0
7691834189,13,9,1,3,0,0,3,1,2,4,0,0,0,0
9934600703,1,9,0,3,0,0,3,2,2,4,0,1,0,0
9921404602,40,9,0,2,0,0,3,2,1,4,0,1,0,0
9777424868,20,9,1,1,0,1,0,0,0,1,0,1,0,0
9402423396,14,9,1,3,0,0,3,2,2,4,0,1,1,1
9623122468,23,9,0,3,0,1,2,1,1,4,0,1,0,1
8540904057,6,9,1,1,0,0,3,2,1,4,0,0,0,0
9839142857,20,9,0,2,0,0,3,0,1,3,0,0,0,1
8923957913,23,9,1,3,0,0,3,0,1,3,0,0,0,1
7425703030,25,9,1,0,0,1,0,0,1,3,0,0,0,1
7381619951,16,9,0,3,0,1,1,2,2,4,0,1,0,0
9594751051,37,9,1,3,0,0,3,0,0,1,0,1,1,0
9134593918,24,9,0,1,0,1,2,1,2,4,0,1,0,1
7094590121,0,9,1,1,0,0,3,1,2,4,0,0,0,1
9248485295,1,9,0,1,0,0,3,1,2,4,0,0,0,0
9918255129,25,9,0,3,0,0,3,1,2,4,0,0,0,0
8753669120,24,9,1,1,0,1,0,1,2,3,0,0,0,1
8181229913,21,9,1,1,0,1,0,2,1,4,0,0,0,0
8165168257,26,9,0,3,0,1,1,2,1,4,0,0,0,0
9194975464,17,9,1,1,0,0,3,1,2,4,0,1,0,0
9227544124,26,9,0,3,0,1,2,0,1,3,0,1,0,1
