phoneNo,location,occupation,certification,age,gender,type,availability,minimumWage,experience,clientsAttended,doorstepService ,references,liscenced,shoppingliscence
9893125586,11,2,1,3,1,0,3,1,2,4,1,1,0,1
9903227556,15,2,0,3,1,0,3,0,0,1,1,1,0,1
8716162651,0,2,0,3,1,0,3,2,2,4,1,1,0,0
9625240450,7,2,0,2,1,1,0,1,2,3,1,1,0,1
9302474961,43,2,1,1,1,1,1,1,2,4,1,0,1,1
9906327979,28,2,0,2,1,1,2,1,1,3,1,0,0,1
8777980212,34,2,1,3,1,1,0,0,2,4,1,0,1,0
8997895791,20,2,0,0,1,0,3,1,1,4,1,1,0,0
9392666994,16,2,1,3,1,1,0,0,0,0,1,0,0,1
8066998316,38,2,1,2,1,0,3,1,1,4,1,1,0,1
9912648599,12,2,0,3,1,1,0,1,2,4,1,1,0,0
9908966277,10,2,1,2,1,0,3,1,2,4,1,1,0,0
7433892283,8,2,0,3,1,0,3,0,0,0,1,1,0,1
8889455021,21,2,0,1,1,0,3,0,1,3,1,0,0,0
8967426757,42,2,0,2,1,1,2,2,2,4,1,0,0,1
9997909200,17,2,0,3,1,1,1,1,2,4,1,1,0,1
7293734862,13,2,0,1,1,0,3,1,2,3,1,1,0,1
9787679875,9,2,0,2,1,1,2,1,1,4,1,0,0,0
7448421392,18,2,0,3,1,0,3,2,2,4,1,0,0,1
9501892617,15,2,1,2,1,1,2,2,2,4,1,0,0,0
8802533847,7,2,0,0,1,1,1,1,2,4,1,0,0,0
8385842721,43,2,1,0,1,0,3,0,1,2,1,0,1,0
9083826989,42,2,1,3,1,1,2,2,2,4,1,0,0,0
9003479355,23,2,0,3,1,0,3,2,2,4,1,0,0,1
9002245402,18,2,0,0,1,0,3,1,2,4,1,0,0,1
9597149924,29,2,0,1,1,0,3,1,1,4,1,1,0,1
9362681600,15,2,1,3,1,1,2,0,1,3,1,1,0,1
9526126969,16,2,0,1,1,0,3,0,0,0,1,0,0,0
9124269693,10,2,0,3,1,0,3,0,0,0,1,1,0,1
9145006407,24,2,1,3,1,0,3,2,1,4,1,1,1,0
9134710812,19,2,1,3,1,0,3,1,2,4,1,1,0,0
9234371404,17,2,0,3,1,0,3,0,1,2,1,1,0,1
8399810157,11,2,0,1,1,0,3,1,2,4,1,0,0,0
8296847709,42,2,0,2,1,0,3,0,1,3,1,1,0,1
8946630923,12,2,1,2,1,0,3,1,2,4,1,0,1,1
9583524848,26,2,1,3,1,1,0,2,1,4,1,1,0,1
9298206163,17,2,1,1,1,1,1,0,1,2,1,1,0,1
9092960102,22,2,0,3,1,1,1,1,2,4,1,1,0,0
9164609534,20,2,0,3,1,1,1,0,1,3,1,0,0,1
8664092450,18,2,0,1,1,1,1,2,1,4,1,1,0,0
8829474270,12,2,1,2,1,1,0,0,0,0,1,1,0,0
7278880884,20,2,1,3,1,1,1,0,1,2,1,1,1,1
7400075982,15,2,1,2,1,0,3,0,1,3,1,0,1,1
9796579135,24,2,0,2,1,0,3,1,1,4,1,0,0,0
7055078932,21,2,1,2,1,0,3,1,2,4,1,0,0,0
8126953787,19,2,1,3,1,1,2,1,2,4,1,1,0,0
9757027798,13,2,0,1,1,0,3,0,0,0,1,1,0,1
9444303345,42,2,0,2,1,1,1,0,1,2,1,1,0,0
9442693943,35,2,1,3,1,1,1,1,1,4,1,1,0,0
8655082822,10,2,0,0,1,0,3,1,2,4,1,0,0,0
9685126716,14,2,0,1,1,0,3,1,2,4,1,0,0,1
8373480322,23,2,1,1,1,1,2,2,1,4,1,1,0,0
9750388749,20,2,0,0,1,0,3,2,2,4,1,0,0,0
9219545014,16,2,0,3,1,1,1,0,0,0,1,0,0,1
7791196595,25,2,0,3,1,0,3,0,1,2,1,0,0,1
9474741211,26,2,1,3,1,0,3,1,2,4,1,1,0,1
8193255147,43,2,1,0,1,0,3,0,0,0,1,1,1,0
9481306139,37,2,1,3,1,1,2,0,1,2,1,1,0,1
9414374237,25,2,1,3,1,0,3,2,2,4,1,1,1,1
9521085880,24,2,1,1,1,1,2,0,1,2,1,0,0,1
9149862370,21,2,0,0,1,0,3,1,2,4,1,0,0,0
9837555299,17,2,1,3,1,1,1,2,2,4,1,1,0,1
7755717902,26,2,1,1,1,1,1,0,1,2,1,1,1,0
9593546932,22,2,0,1,1,1,0,2,2,4,1,0,0,1
7375588815,23,2,1,1,1,1,1,0,0,1,1,0,0,1
9540520133,8,2,0,3,1,1,0,0,1,3,1,1,0,1
9723280943,18,2,1,3,1,0,3,0,1,3,1,1,0,0
8753152130,39,2,1,2,1,0,3,2,2,4,1,1,0,1
7602922532,3,2,1,2,1,1,2,1,2,4,1,0,1,0
7494088081,27,2,0,0,1,1,1,0,1,3,1,0,0,1
9471689280,15,2,0,3,1,1,0,2,2,4,1,0,0,0
7539997852,24,2,0,3,1,1,2,1,2,4,1,1,0,0
7599371030,19,2,1,2,1,0,3,1,2,4,1,0,0,0
9129021332,28,2,1,2,1,1,2,0,1,2,1,0,1,1
8064084767,14,2,1,0,1,1,1,0,1,3,1,1,0,1
9191609271,22,2,1,2,1,0,3,2,2,3,1,0,0,0
8673520377,22,2,0,1,1,1,2,0,1,2,1,0,0,1
9819642218,42,2,1,0,1,0,3,0,0,1,1,1,1,0
8505781602,20,2,0,1,1,1,1,0,0,1,1,0,0,1
7161422650,31,2,1,3,1,0,3,1,2,4,1,1,1,0
9997971780,23,2,1,3,1,1,2,2,2,4,1,0,0,1
7438356293,29,2,0,1,1,1,2,0,1,2,1,0,0,1
7487168500,25,2,0,2,1,1,1,1,2,4,1,0,0,1
9349343560,15,2,1,0,1,1,0,2,2,4,1,1,0,0
8107954084,21,2,0,1,1,0,3,0,0,0,1,0,0,0
9283601929,15,2,0,2,1,1,0,0,2,4,1,0,0,1
9932461973,30,2,0,2,1,1,2,1,2,4,1,0,0,1
7900594078,26,2,0,1,1,1,0,2,2,4,1,1,0,0
8535595256,14,2,1,2,1,0,3,0,1,2,1,1,0,0
7017015681,18,2,1,3,1,0,3,1,2,4,1,0,0,1
9882793652,23,2,1,0,1,1,1,0,0,1,1,1,0,1
9201283433,33,2,0,1,1,0,3,0,1,2,1,1,0,1
9123724228,31,2,1,3,1,1,0,2,2,4,1,0,1,0
9909795916,29,2,1,2,1,0,3,0,1,3,1,1,1,0
9558792899,27,2,0,1,1,1,0,0,1,2,1,0,0,1
9995915510,25,2,0,3,1,1,2,1,1,4,1,1,0,0
9884455359,5,2,0,3,1,1,2,0,1,2,1,1,0,0
8300590148,24,2,1,3,1,0,3,2,1,4,1,1,0,1
9425736767,15,2,1,0,1,0,3,0,1,3,1,1,0,1
9434578930,32,2,0,1,1,1,1,2,1,4,1,1,0,1
7757274109,21,2,0,1,1,1,1,2,2,4,1,1,0,0
8018547144,7,2,1,3,1,1,2,2,1,4,1,0,0,0
7702220599,28,2,1,0,1,1,0,2,2,4,1,1,0,0
9852368661,26,2,1,3,1,0,3,0,1,2,1,1,0,1
9566649188,9,2,0,1,1,1,2,2,2,3,1,1,0,1
8355567660,22,2,0,1,1,1,1,1,2,4,1,0,0,1
9102770488,38,2,0,3,1,1,2,0,1,3,1,1,0,0
9586763649,33,2,1,1,1,1,0,2,2,4,1,0,1,1
8129769780,29,2,0,1,1,0,3,2,2,3,1,1,0,0
8926434506,27,2,1,3,1,0,3,1,1,4,1,1,0,0
9798188305,4,2,0,2,1,0,3,0,1,4,1,1,0,0
9083778728,15,2,0,3,1,0,3,1,1,4,1,0,0,1
9917882944,36,2,1,0,1,1,2,1,2,4,1,1,0,1
8894866087,34,2,0,0,1,1,2,0,1,3,1,0,0,1
7278267611,26,2,0,1,1,0,3,1,1,4,1,1,0,0
7049942914,30,2,1,1,1,0,3,1,2,4,1,0,0,1
7605156730,28,2,0,3,1,1,1,1,1,4,1,1,0,0
9659291344,29,2,1,3,1,1,0,1,2,4,1,0,1,1
9338880186,14,2,1,1,1,0,3,0,1,2,1,0,0,1
7527366870,9,2,0,3,1,1,2,1,2,4,1,1,0,1
7552178844,36,2,0,2,1,0,3,2,2,4,1,1,0,1
9801638503,31,2,0,1,1,0,3,0,1,3,1,0,0,0
7209580876,29,2,0,3,1,0,3,1,2,4,1,0,0,0
7109519849,25,2,1,3,1,0,3,2,2,4,1,0,0,0
7682256881,20,2,0,3,1,1,2,1,2,4,1,0,0,0
9972165791,43,2,1,1,1,0,3,2,2,4,1,1,0,1
7405442102,35,2,1,3,1,1,2,1,2,4,1,1,1,0
9909941847,32,2,1,1,1,1,0,0,1,2,1,0,0,0
8640065132,30,2,1,1,1,0,3,1,2,4,1,0,0,1
9436261883,26,2,0,3,1,0,3,1,2,4,1,0,0,1
7540163996,24,2,0,3,1,0,3,1,2,3,1,1,0,1
8950474010,30,2,0,0,1,0,3,1,2,4,1,0,0,1
8261764724,37,2,0,0,1,1,1,0,0,0,1,0,0,1
9197141644,33,2,0,3,1,0,3,0,0,1,1,0,0,1
9561200642,31,2,0,2,1,0,3,0,0,0,1,0,0,1
9651973570,27,2,1,2,1,0,3,0,0,1,1,1,0,1
8209223724,1,2,0,3,1,0,3,0,1,3,1,0,0,1
9360471888,38,2,1,3,1,1,1,0,0,0,1,1,1,0
9312904735,34,2,1,0,1,1,2,1,2,4,1,0,0,0
8123272565,32,2,1,3,1,1,2,1,2,4,1,0,0,0
7211021661,28,2,0,0,1,1,2,1,2,4,1,0,0,0
7617226882,23,2,1,1,1,1,1,1,2,4,1,0,0,0
8446523497,39,2,1,1,1,0,3,1,2,3,1,1,1,1
9405845379,21,2,1,3,1,1,2,1,2,4,1,0,1,0
9053983548,36,2,0,3,1,1,0,0,2,4,1,0,0,0
8988248709,33,2,1,3,1,0,3,1,2,4,1,0,0,0
9216836098,43,2,1,3,1,0,3,1,2,3,1,1,1,1
7620649099,29,2,0,2,1,1,0,0,1,3,1,1,0,1
9146958640,18,2,0,2,1,1,1,2,2,4,1,1,0,1
9494890671,28,2,1,3,1,1,1,1,1,4,1,1,0,1
9104437971,36,2,0,1,1,0,3,1,2,4,1,1,0,1
9096424629,4,2,0,1,1,0,3,0,2,4,1,1,0,0
9230377807,40,2,0,3,1,1,0,2,2,4,1,1,0,0
7520364861,35,2,1,0,1,0,3,2,2,4,1,1,0,1
7752454131,34,2,1,2,1,0,3,0,1,3,1,1,0,0
8122845610,2,2,0,3,1,1,0,1,2,4,1,1,0,0
9476811907,30,2,1,3,1,1,2,2,2,4,1,0,0,0
7092711744,40,2,1,0,1,1,1,2,1,4,1,0,0,1
7626678946,41,2,0,0,1,0,3,0,0,1,1,1,0,1
7923690609,37,2,0,1,1,1,0,1,2,4,1,0,0,0
9555539324,36,2,0,0,1,1,0,1,2,4,1,1,0,0
9210653705,11,2,0,1,1,1,0,1,2,4,1,1,0,1
7076666650,33,2,0,2,1,0,3,2,2,4,1,0,0,1
7331233717,31,2,0,3,1,1,1,0,1,2,1,0,0,1
8439601665,4,2,0,1,1,1,0,0,1,2,1,1,0,1
8462537178,14,2,1,2,1,1,1,1,2,4,1,1,0,0
9030706332,42,2,0,2,1,1,2,0,0,1,1,0,0,0
9011595165,38,2,1,3,1,1,1,1,2,4,1,1,0,0
7638916688,35,2,1,0,1,0,3,1,2,4,1,1,0,0
7229634152,32,2,0,2,1,1,0,0,1,3,1,1,0,0
9908551842,21,2,1,3,1,0,3,2,2,4,1,1,0,0
8773645748,37,2,1,3,1,0,3,0,1,3,1,1,0,1
9546399842,6,2,0,2,1,1,1,1,2,4,1,0,0,0
8722839885,43,2,0,0,1,1,2,0,1,2,1,0,0,0
7963010047,17,2,1,0,1,0,3,0,0,0,1,0,1,0
9034926445,39,2,0,0,1,0,3,0,0,1,1,0,0,0
8036316491,37,2,1,3,1,1,0,0,0,0,1,1,0,1
8762779734,16,2,0,3,1,0,3,1,2,4,1,0,0,1
9206096700,33,2,0,2,1,1,2,0,2,4,1,1,0,0
9228314157,0,2,0,3,1,1,2,0,1,2,1,1,0,0
9259372169,40,2,1,3,1,1,2,0,2,4,1,1,1,1
8333063901,39,2,1,2,1,1,0,0,1,2,1,0,0,0
9284100546,12,2,1,1,1,0,3,2,2,4,1,1,1,0
8716988447,40,2,1,3,1,1,1,0,1,3,1,0,0,0
8644494435,38,2,1,3,1,1,0,1,2,4,1,1,0,1
8458036066,34,2,0,2,1,0,3,1,1,4,1,1,0,0
9764813994,1,2,0,1,1,1,1,0,1,3,1,1,0,0
9454198841,5,2,0,3,1,0,3,0,1,2,1,1,0,0
8619692298,36,2,1,3,1,0,3,2,2,4,1,0,0,0
8695803961,41,2,1,3,1,1,1,1,2,4,1,0,0,0
9464091520,15,2,0,1,1,1,0,1,2,4,1,0,0,1
7045870024,39,2,1,3,1,1,0,0,0,1,1,1,0,1
9536843536,36,2,1,3,1,0,3,0,1,3,1,0,0,0
8246246416,5,2,0,3,1,0,3,0,0,0,1,1,0,1
9987933827,41,2,0,0,1,1,0,0,0,1,1,1,0,1
9782674067,2,2,1,0,1,1,1,0,2,4,1,1,0,1
7353572813,11,2,1,1,1,0,3,0,1,2,1,0,1,1
8916747190,6,2,0,1,1,0,3,2,2,4,1,1,0,1
9024150336,42,2,1,0,1,0,3,2,2,4,1,0,0,1
8296107461,40,2,0,2,1,1,1,1,2,4,1,0,0,1
7550663139,43,2,1,3,1,0,3,1,2,4,1,0,0,0
9047158339,35,2,1,2,1,0,3,2,2,3,1,1,0,1
8686224608,2,2,1,0,1,0,3,2,1,3,1,1,1,1
7274670038,3,2,1,2,1,0,3,1,2,4,1,0,0,1
9462875253,43,2,1,2,1,0,3,1,2,4,1,1,0,1
7680881109,41,2,1,3,1,0,3,0,1,2,1,0,0,0
9351532862,19,2,1,0,1,0,3,1,1,4,1,0,0,0
9268999228,37,2,1,2,1,0,3,1,1,4,1,1,0,0
8408093600,3,2,1,0,1,1,2,1,2,4,1,1,1,0
9160157410,0,2,0,0,1,1,2,1,2,4,1,1,0,0
9502435027,9,2,1,2,1,1,2,0,2,4,1,1,1,1
9242081862,13,2,1,1,1,0,3,1,2,4,1,1,0,0
7475803397,42,2,1,0,1,1,2,0,2,4,1,1,0,0
9686582024,42,2,1,0,1,0,3,1,2,4,1,1,0,0
8538181800,38,2,0,2,1,0,3,0,0,1,1,1,0,1
9301592342,4,2,1,3,1,0,3,0,1,2,1,1,1,0
9586850959,5,2,0,3,1,0,3,0,0,1,1,0,0,1
8457700573,1,2,0,3,1,0,3,0,1,3,1,1,0,1
9822119433,43,2,1,2,1,1,2,0,0,1,1,1,0,1
9746438318,37,2,1,1,1,1,0,2,2,4,1,1,0,0
7062792532,20,2,0,3,1,0,3,1,2,4,1,0,0,1
7977793367,39,2,0,2,1,1,0,1,2,4,1,1,0,1
8019628317,6,2,0,1,1,1,1,1,2,4,1,0,0,0
7921494958,26,2,1,3,1,1,2,1,2,4,1,1,0,1
9630359808,14,2,0,1,1,1,2,2,1,4,1,0,0,0
9733593738,5,2,0,3,1,0,3,1,1,4,1,1,0,0
9426155698,0,2,0,1,1,1,1,0,2,3,1,0,0,0
8116055901,27,2,0,2,1,0,3,0,0,1,1,0,0,0
8044331453,43,2,1,3,1,0,3,2,2,4,1,0,1,1
8497837916,15,2,1,3,1,0,3,2,2,4,1,0,0,1
9288602698,6,2,0,2,1,1,0,1,1,4,1,0,0,0
8575528459,40,2,0,0,1,1,1,0,1,3,1,1,0,0
8400045231,7,2,0,2,1,1,0,1,2,4,1,0,0,1
9523470214,2,2,1,3,1,1,1,0,1,2,1,1,0,1
7508936918,1,2,0,1,1,1,1,1,2,4,1,1,0,0
9051367964,27,2,0,0,1,0,3,1,2,4,1,1,0,1
9885072980,28,2,1,3,1,1,0,1,1,4,1,1,1,0
9188566178,10,2,1,0,1,1,1,2,2,4,1,0,0,1
9607822047,41,2,1,3,1,1,1,0,1,2,1,0,0,1
8938695292,8,2,0,2,1,0,3,1,1,4,1,0,0,1
8718434152,3,2,1,3,1,0,3,1,2,4,1,1,0,1
9595445656,5,2,0,2,1,1,1,2,2,4,1,1,0,0
9713080172,21,2,0,3,1,1,0,1,2,4,1,0,0,1
9482620239,42,2,0,1,1,1,2,1,2,4,1,0,0,0
9568607359,12,2,0,1,1,0,3,2,2,4,1,0,0,1
7347740393,9,2,1,2,1,1,1,2,1,4,1,1,1,1
9094237423,4,2,0,3,1,0,3,1,2,4,1,1,0,0
7564052063,2,2,0,3,1,1,2,0,1,2,1,0,0,0
9819768485,43,2,0,2,1,0,3,1,2,4,1,1,0,0
8136925838,18,2,1,1,1,1,2,1,1,4,1,0,0,0
8926234016,34,2,1,3,1,1,0,0,0,0,1,0,0,1
8567993904,0,2,0,3,1,1,0,2,2,4,1,0,0,1
8917492012,43,2,1,3,1,0,3,0,1,2,1,0,0,0
9651230296,10,2,1,3,1,1,2,0,1,3,1,0,1,0
9280792898,10,2,1,1,1,0,3,0,0,1,1,0,1,0
9330679383,6,2,0,3,1,1,1,2,2,4,1,0,0,0
8467977538,3,2,1,1,1,0,3,0,0,1,1,0,0,1
8484814187,0,2,1,2,1,0,3,0,2,4,1,0,0,1
9484165571,11,2,0,3,1,0,3,0,1,2,1,0,0,1
9931931690,7,2,1,2,1,1,2,0,1,3,1,1,0,1
7517240481,4,2,1,3,1,0,3,1,2,4,1,0,0,1
8537809440,1,2,0,0,1,0,3,2,2,4,1,0,0,0
9537701830,19,2,1,3,1,0,3,2,2,4,1,0,0,1
9142764720,14,2,1,2,1,0,3,1,2,4,1,1,0,1
9769040770,43,2,0,3,1,1,2,0,0,0,1,1,0,0
9025278283,22,2,0,3,1,1,1,0,1,3,1,1,0,0
9013868961,25,2,0,0,1,1,1,1,2,4,1,0,0,1
8662196803,12,2,0,3,1,1,0,0,0,0,1,0,0,0
9897929944,8,2,0,3,1,1,1,1,2,4,1,0,0,0
9040591823,6,2,1,1,1,0,3,1,1,4,1,0,0,1
7826557364,10,2,1,0,1,1,0,2,2,4,1,1,1,0
9714715447,5,2,0,3,1,0,3,1,2,4,1,0,0,0
7123873080,0,2,0,3,1,0,3,0,1,3,1,0,0,0
9014273417,36,2,1,3,1,0,3,0,1,3,1,0,0,0
8961176273,19,2,0,2,1,1,1,0,0,1,1,0,0,0
9939033904,13,2,1,3,1,0,3,0,1,3,1,1,1,1
9542587680,20,2,1,2,1,0,3,2,2,4,1,1,1,1
7479436841,9,2,1,3,1,0,3,2,2,3,1,0,0,1
8454768828,7,2,0,3,1,0,3,0,0,0,1,1,0,1
9503829523,9,2,0,1,1,0,3,2,1,4,1,0,0,1
9042589085,8,2,1,2,1,0,3,0,1,2,1,0,0,0
7323226521,2,2,1,2,1,1,0,0,0,1,1,1,0,0
9253782919,20,2,0,1,1,0,3,1,2,4,1,1,0,0
8884933005,14,2,1,2,1,1,0,0,0,1,1,1,1,1
9008111749,15,2,0,0,1,0,3,0,0,1,1,1,0,0
9057191802,18,2,1,3,1,1,2,0,1,2,1,0,0,0
8913504045,21,2,0,1,1,1,2,1,2,4,1,0,0,0
7777035025,15,2,1,1,1,1,2,1,1,4,1,0,0,1
7988798690,16,2,1,0,1,1,1,2,2,4,1,0,1,1
8616606544,29,2,0,3,1,1,0,0,1,1,1,1,0,1
7166136967,10,2,1,2,1,1,1,0,1,2,1,0,0,1
8576418007,8,2,1,2,1,0,3,2,1,4,1,0,0,0
7369638252,35,2,1,2,1,1,0,0,1,2,1,1,0,0
7761067670,3,2,0,3,1,1,0,2,2,4,1,1,0,0
9774075770,12,2,0,1,1,0,3,2,1,4,1,0,0,0
9171410747,18,2,0,3,1,0,3,0,1,2,1,0,0,0
7220813875,17,2,0,0,1,1,0,1,2,4,1,0,0,1
9588340722,32,2,0,2,1,0,3,1,2,4,1,1,0,1
9501322611,11,2,0,2,1,1,0,0,0,1,1,1,0,0
8384442140,33,2,0,3,1,1,0,0,0,1,1,1,0,1
9558440765,9,2,1,2,1,1,0,0,1,3,1,1,0,1
9948305670,4,2,0,2,1,0,3,1,2,4,1,0,0,0
9751587215,1,2,0,2,1,0,3,1,1,4,1,1,0,1
7605191861,13,2,0,3,1,1,0,0,1,2,1,1,0,0
9713296141,32,2,0,2,1,0,3,0,1,2,1,0,0,0
7997439521,18,2,0,3,1,1,2,0,0,0,1,0,0,1
9501485103,42,2,0,3,1,0,3,0,2,4,1,0,0,0
9513083579,12,2,1,1,1,0,3,1,2,4,1,0,0,0
8524599069,10,2,0,1,1,1,0,2,2,4,1,0,0,0
7588258686,30,2,1,3,1,1,0,0,1,2,1,0,0,0
9928869872,6,2,1,1,1,0,3,0,1,3,1,1,0,1
9652224218,43,2,1,0,1,1,0,2,2,3,1,0,1,1
9319420760,3,2,0,3,1,1,2,0,1,1,1,1,0,1
8952672940,19,2,1,2,1,0,3,1,2,4,1,1,1,1
8115161026,38,2,0,1,1,0,3,1,2,4,1,1,0,0
7199701135,13,2,1,1,1,0,3,0,0,1,1,0,0,1
9098441387,11,2,0,3,1,0,3,1,2,4,1,0,0,1
8527271992,7,2,0,1,1,1,2,1,2,4,1,0,0,1
9529310155,34,2,1,2,1,1,1,0,2,4,1,1,0,0
9695393436,20,2,1,2,1,1,1,1,2,4,1,0,1,0
8239157480,16,2,0,3,1,0,3,2,1,4,1,0,0,0
9022777748,27,2,0,3,1,0,3,0,0,0,1,1,0,0
9877232417,12,2,1,3,1,1,0,0,0,0,1,1,0,1
7252886521,8,2,1,2,1,1,1,2,2,4,1,1,0,1
9895732094,4,2,0,3,1,0,3,0,0,1,1,0,0,0
8587784016,4,2,1,3,1,0,3,0,1,1,1,1,1,0
9277293172,21,2,0,1,1,0,3,1,1,4,1,0,0,0
7443457472,19,2,0,3,1,1,2,2,1,4,1,1,0,0
9028363590,17,2,0,3,1,1,1,1,1,4,1,1,0,0
9154727344,13,2,0,2,1,1,2,0,0,1,1,0,0,0
8595598063,9,2,1,0,1,1,1,1,2,4,1,0,0,0
7988602785,23,2,1,1,1,0,3,0,0,1,1,1,1,0
9384911679,39,2,1,2,1,1,0,2,2,4,1,1,0,0
9221706424,18,2,1,1,1,0,3,1,2,4,1,1,0,1
9912178160,28,2,0,3,1,1,0,2,1,4,1,0,0,1
8737857663,16,2,0,3,1,1,2,2,2,4,1,1,0,0
7845965660,10,2,0,3,1,1,1,0,1,3,1,1,0,1
7186243501,33,2,0,1,1,0,3,0,0,1,1,0,0,1
8702606081,6,2,1,0,1,0,3,1,1,4,1,0,0,1
8770470269,24,2,0,3,1,0,3,1,2,4,1,1,0,1
9195657815,24,2,1,3,1,1,1,1,2,4,1,1,1,0
9102992435,7,2,0,1,1,0,3,0,1,3,1,1,0,1
9390392445,30,2,0,3,1,0,3,1,2,4,1,1,0,0
9752828873,19,2,1,0,1,0,3,1,2,4,1,1,0,0
8953087515,17,2,1,2,1,1,1,1,2,4,1,0,0,1
7576912634,11,2,0,3,1,0,3,1,2,4,1,1,0,0
7775833261,42,2,0,1,1,1,1,0,1,2,1,0,0,1
7829190851,12,2,0,2,1,0,3,1,2,4,1,1,0,1
9591501315,19,2,1,3,1,0,3,2,1,4,1,0,1,0
7140729064,9,2,0,3,1,1,2,1,1,4,1,1,0,1
9829624647,5,2,0,2,1,0,3,0,1,2,1,0,0,1
7254626383,16,2,1,3,1,0,3,0,0,0,1,1,0,0
9090892447,22,2,1,3,1,1,1,0,0,0,1,1,1,0
9521870628,20,2,1,1,1,1,2,0,1,3,1,0,0,1
7739395211,18,2,0,1,1,1,0,1,1,4,1,0,0,0
9062626765,12,2,1,3,1,1,0,2,2,4,1,0,0,0
7176454087,19,2,1,3,1,0,3,1,2,4,1,1,1,1
7217344813,15,2,0,0,1,1,2,0,1,3,1,0,0,1
9707525840,21,2,1,3,1,0,3,2,2,4,1,0,0,1
9331110070,9,2,1,2,1,0,3,0,1,2,1,1,0,1
9908814461,19,2,1,3,1,0,3,1,1,4,1,1,0,0
7121330562,2,2,0,1,1,1,0,1,2,3,1,1,0,1
8945509510,13,2,1,3,1,0,3,2,2,4,1,1,0,0
7588087827,14,2,0,2,1,0,3,1,2,4,1,0,0,1
9637645542,23,2,0,3,1,1,2,0,1,3,1,0,0,1
9643905514,20,2,0,3,1,1,2,1,2,4,1,1,0,0
7130697175,16,2,1,3,1,0,3,1,2,4,1,1,0,0
7348191232,10,2,1,2,1,1,2,1,2,4,1,1,0,0
9033309503,8,2,0,3,1,0,3,0,2,4,1,1,0,0
7001586948,25,2,1,3,1,0,3,0,1,3,1,0,1,0
9349146301,24,2,0,3,1,0,3,0,1,2,1,1,0,1
9001246052,21,2,0,2,1,1,1,1,2,4,1,0,0,0
8666260248,17,2,0,1,1,1,2,2,2,4,1,0,0,0
7555152734,9,2,0,0,1,1,0,2,2,4,1,1,0,1
8599288843,26,2,1,2,1,1,0,1,2,4,1,1,1,1
7860725828,22,2,0,2,1,0,3,0,1,3,1,1,0,0
9154150576,23,2,0,3,1,1,0,1,2,4,1,1,0,1
8484226189,18,2,1,3,1,0,3,1,2,4,1,0,0,1
