phoneNo,location,occupation,certification,age,gender,type,availability,minimumWage,experience,clientsAttended,doorstepService ,references,liscenced,shoppingliscence
9901279078,30,5,1,3,1,1,1,2,2,4,1,0,0,0
7996724036,26,5,0,3,1,1,0,2,2,4,1,1,0,1
9451761904,0,5,0,3,1,0,3,0,0,1,1,0,0,0
9096686357,10,5,0,3,1,1,1,1,2,4,1,1,0,1
9187109784,37,5,1,3,1,0,3,0,1,3,1,1,1,0
9708736567,33,5,0,3,1,1,0,1,2,4,1,0,0,1
8936398975,31,5,0,3,1,1,0,0,1,2,1,0,0,1
9825381895,27,5,0,1,1,0,3,2,1,4,1,0,0,1
7987193869,1,5,0,3,1,1,2,0,0,0,1,1,0,1
8421440766,34,5,0,3,1,1,0,0,1,3,1,1,0,1
8458590170,38,5,0,3,1,1,0,0,0,1,1,0,0,0
8592076900,34,5,1,1,1,1,2,0,0,0,1,1,0,0
8199841451,32,5,1,3,1,1,1,1,2,4,1,1,0,1
8609385712,11,5,1,2,1,1,0,0,2,4,1,0,0,1
9596942738,28,5,1,3,1,1,0,1,2,4,1,1,0,0
9348828262,32,5,1,3,1,1,0,0,1,3,1,0,0,0
7312372187,10,5,1,1,1,0,3,2,1,4,1,0,1,0
9396970229,39,5,0,3,1,1,2,0,1,2,1,1,0,0
7908849359,24,5,1,2,1,1,2,1,2,4,1,1,1,0
9863120033,36,5,1,3,1,1,0,2,2,4,1,1,0,1
8520083112,33,5,1,2,1,1,2,2,2,4,1,0,0,1
8528226707,13,5,0,0,1,1,2,0,2,4,1,0,0,1
9973490788,29,5,1,3,1,0,3,1,2,4,1,1,0,1
7157580246,22,5,1,1,1,1,1,0,0,1,1,0,1,0
7982957409,40,5,0,3,1,0,3,0,1,2,1,0,0,1
9754169404,35,5,1,1,1,1,2,0,1,2,1,1,0,1
7353760736,34,5,1,3,1,0,3,1,2,4,1,1,0,1
9343575182,19,5,1,3,1,0,3,2,2,4,1,0,1,1
8447872050,30,5,0,2,1,0,3,0,0,1,1,1,0,1
8950334680,20,5,0,3,1,0,3,2,1,4,1,1,0,0
7647988088,33,5,1,2,1,0,3,0,1,3,1,1,0,1
9232017792,14,5,0,3,1,1,0,0,0,0,1,1,0,0
7894984073,25,5,1,3,1,0,3,0,0,0,1,0,1,1
9821020575,41,5,1,3,1,0,3,2,1,4,1,0,1,1
9403987880,37,5,0,3,1,1,0,1,2,4,1,0,0,0
7061946287,36,5,1,3,1,1,1,0,0,1,1,0,0,0
9547836368,31,5,0,2,1,1,2,1,1,4,1,0,0,0
9795966200,42,5,1,1,1,0,3,0,1,2,1,1,1,1
9782678570,38,5,1,3,1,1,1,1,1,4,1,1,0,1
9262741307,28,5,1,1,1,0,3,1,2,4,1,0,1,0
9365086368,35,5,0,2,1,0,3,0,1,2,1,1,0,0
7415480938,28,5,0,1,1,0,3,1,2,4,1,0,0,0
9348786241,32,5,0,2,1,1,1,0,1,2,1,0,0,0
7477927444,3,5,1,3,1,0,3,0,1,3,1,1,0,1
9243115461,43,5,0,3,1,0,3,0,0,1,1,0,0,1
9276956532,39,5,1,3,1,1,0,0,1,3,1,0,0,1
9142451650,37,5,1,3,1,1,0,0,0,1,1,0,0,1
9615456780,33,5,1,3,1,0,3,0,1,2,1,0,0,0
9686035119,0,5,1,2,1,0,3,1,2,4,1,0,1,1
8414729037,7,5,0,0,1,1,2,2,2,4,1,1,0,1
9587374835,40,5,1,2,1,0,3,1,2,4,1,1,0,1
7690786873,38,5,0,1,1,0,3,2,2,4,1,1,0,0
9442796962,31,5,1,1,1,1,2,1,1,4,1,0,1,1
7397315566,34,5,0,2,1,0,3,1,2,4,1,1,0,1
9041510859,1,5,1,3,1,0,3,0,0,0,1,1,1,1
9108694882,33,5,0,3,1,0,3,2,2,4,1,0,0,0
9814099561,31,5,1,3,1,0,3,2,2,4,1,1,0,0
9546274406,39,5,0,3,1,1,0,0,1,2,1,1,0,1
9907329524,41,5,1,3,1,0,3,0,1,2,1,1,0,1
9575832112,39,5,1,3,1,1,2,0,2,3,1,0,0,0
9631388412,36,5,0,2,1,1,1,0,0,1,1,1,0,0
9731637091,8,5,1,2,1,1,2,0,0,0,1,0,0,1
9054937646,5,5,1,3,1,1,1,2,2,4,1,1,1,0
7463828489,20,5,1,1,1,1,0,2,2,4,1,0,0,1
8637480019,24,5,0,0,1,1,1,0,1,3,1,0,0,0
9543011044,42,5,1,0,1,1,1,1,2,4,1,1,0,1
7247116496,36,5,0,0,1,1,2,2,2,4,1,1,0,0
7139350424,7,5,1,1,1,1,1,2,2,4,1,1,0,0
9652139269,42,5,1,3,1,1,2,1,2,3,1,1,0,1
7120214895,40,5,0,0,1,1,2,0,1,2,1,0,0,1
9463813512,42,5,0,2,1,1,1,2,1,4,1,1,0,0
9937049612,21,5,0,3,1,1,2,0,1,2,1,0,0,1
9219460837,35,5,1,1,1,1,1,0,1,3,1,1,0,0
9325137235,19,5,0,3,1,0,3,1,2,4,1,1,0,1
9888866777,2,5,1,0,1,0,3,1,2,4,1,0,1,0
9085423209,32,5,1,3,1,1,1,1,2,4,1,1,1,1
7348163926,15,5,0,3,1,0,3,2,2,4,1,1,0,1
9262849544,43,5,0,3,1,0,3,0,0,1,1,1,0,1
8767305868,41,5,0,3,1,1,2,2,1,4,1,0,0,1
7795114833,20,5,1,3,1,1,0,1,2,3,1,0,1,1
8113913370,37,5,1,2,1,1,0,0,1,3,1,1,0,0
9979565760,3,5,0,1,1,0,3,0,1,2,1,1,0,0
9188927355,39,5,0,3,1,1,2,1,2,4,1,0,0,0
7044840495,0,5,1,3,1,0,3,1,2,4,1,0,0,1
7373343190,8,5,1,3,1,0,3,2,2,4,1,0,1,1
9141842846,22,5,1,3,1,0,3,0,1,3,1,1,1,0
9677126303,13,5,1,3,1,0,3,1,1,4,1,0,0,0
7578344998,42,5,1,2,1,1,0,1,1,4,1,1,0,0
7183782710,14,5,1,3,1,0,3,0,0,0,1,0,1,1
9058799348,38,5,0,3,1,0,3,0,0,1,1,1,0,1
9434528483,4,5,1,1,1,0,3,2,2,4,1,0,1,1
9168498248,28,5,1,3,1,1,0,2,1,4,1,1,1,0
8592881568,1,5,0,3,1,1,1,1,2,4,1,1,0,0
7674417543,36,5,0,0,1,1,0,1,2,4,1,0,0,0
9286614027,17,5,1,3,1,0,3,0,0,0,1,0,1,0
9311122337,40,5,0,2,1,0,3,0,1,2,1,1,0,1
9764903687,43,5,0,1,1,0,3,0,1,3,1,1,0,1
7062594466,17,5,1,1,1,1,0,1,1,4,1,0,0,1
9448001022,39,5,0,3,1,0,3,1,2,4,1,1,0,0
8726155827,6,5,1,3,1,1,2,2,2,4,1,1,1,0
9030453800,37,5,1,2,1,0,3,1,2,3,1,1,1,1
9419933504,5,5,1,3,1,0,3,0,1,2,1,0,0,0
9722171229,5,5,0,1,1,1,0,1,2,4,1,0,0,0
8814438463,0,5,1,3,1,0,3,2,1,4,1,1,0,1
7126000891,31,5,1,3,1,0,3,0,2,4,1,1,0,1
9555933878,15,5,0,1,1,0,3,1,1,4,1,0,0,0
9567616549,18,5,1,3,1,0,3,0,2,4,1,0,1,1
9343578888,39,5,1,3,1,0,3,1,2,4,1,0,1,0
8629332861,40,5,0,3,1,0,3,1,2,4,1,0,0,1
7191883537,7,5,1,1,1,0,3,1,1,4,1,0,1,1
9603440084,2,5,1,2,1,0,3,2,2,4,1,0,0,1
7005317928,12,5,1,3,1,1,2,0,1,2,1,0,1,1
8308604939,1,5,0,3,1,0,3,0,1,2,1,0,0,1
9378283220,27,5,0,2,1,1,0,0,0,1,1,1,0,0
9003593235,41,5,1,3,1,0,3,0,0,1,1,1,0,0
7192363171,8,5,1,2,1,1,0,1,2,4,1,0,1,1
7863311608,3,5,1,1,1,0,3,1,2,4,1,1,0,0
9311050687,5,5,1,3,1,1,1,0,0,1,1,0,0,1
7409328201,24,5,1,1,1,0,3,1,1,4,1,1,1,1
9166568819,12,5,1,0,1,1,1,0,0,0,1,1,0,1
9165018261,42,5,0,1,1,0,3,0,1,3,1,1,0,1
7343993475,9,5,0,1,1,1,0,1,2,4,1,1,0,0
8532148605,4,5,1,1,1,0,3,1,2,4,1,0,0,1
7802906199,2,5,0,3,1,1,0,1,2,4,1,0,0,1
8039869020,11,5,0,2,1,1,2,0,1,3,1,0,0,1
8989503140,19,5,1,3,1,0,3,1,2,3,1,0,0,0
9730137617,43,5,0,3,1,0,3,0,1,2,1,1,0,1
7798052016,43,5,0,3,1,1,0,1,2,4,1,0,0,0
8831174332,21,5,0,3,1,0,3,2,2,4,1,1,0,1
8519793045,10,5,0,1,1,1,0,1,2,4,1,0,0,1
8302772870,10,5,0,3,1,1,2,0,0,1,1,1,0,1
9047417227,6,5,0,3,1,0,3,0,1,3,1,0,0,0
9706031294,3,5,1,3,1,1,1,1,1,4,1,0,0,0
7031398940,0,5,0,0,1,0,3,2,1,4,1,1,0,0
9226729938,39,5,0,3,1,1,2,0,0,0,1,0,0,0
7578023742,11,5,0,3,1,0,3,1,2,4,1,0,0,1
9698611515,3,5,1,3,1,0,3,0,0,1,1,1,0,0
9148850817,7,5,0,1,1,0,3,1,2,4,1,1,0,1
8436700568,4,5,1,1,1,1,2,2,2,4,1,1,0,1
7862167035,39,5,1,2,1,0,3,2,2,4,1,0,1,0
8188923240,1,5,1,2,1,0,3,0,0,1,1,0,0,0
8905723931,12,5,1,3,1,0,3,0,1,3,1,0,1,1
7908138949,8,5,1,3,1,1,2,2,2,4,1,0,0,1
9122199740,10,5,1,3,1,1,0,0,1,2,1,1,1,0
9813911595,6,5,1,1,1,1,0,1,2,4,1,1,0,1
8462608403,42,5,0,3,1,0,3,0,1,2,1,0,0,1
7877888727,20,5,0,2,1,0,3,0,2,4,1,1,0,1
8631268562,28,5,0,1,1,0,3,0,0,1,1,0,0,1
9603808157,5,5,0,2,1,1,0,0,1,3,1,1,0,0
8524152396,43,5,1,1,1,1,2,0,0,0,1,1,0,0
9304815055,13,5,1,2,1,0,3,0,1,2,1,1,1,0
8124007459,9,5,1,2,1,0,3,1,2,4,1,0,0,0
7157013875,7,5,0,3,1,1,0,0,0,1,1,0,0,1
9691563548,2,5,1,3,1,1,1,0,0,1,1,0,0,0
7034447113,41,5,0,1,1,0,3,0,0,0,1,0,0,0
9076868459,5,5,0,3,1,1,2,1,1,4,1,0,0,1
8766024545,16,5,0,2,1,0,3,0,0,1,1,1,0,1
9264198207,10,5,0,3,1,1,1,1,1,4,1,0,0,1
8228695433,8,5,1,3,1,0,3,1,2,4,1,0,0,0
9076003956,35,5,0,3,1,1,0,0,2,4,1,0,0,1
7292160043,3,5,1,3,1,0,3,0,0,1,1,0,0,0
9690965810,30,5,0,0,1,0,3,1,2,4,1,0,0,1
7359643219,19,5,0,2,1,1,1,0,2,4,1,1,0,0
9318584879,20,5,1,3,1,1,0,2,2,4,1,1,0,0
7189822907,17,5,0,3,1,0,3,1,2,4,1,0,0,1
7879757731,20,5,1,0,1,1,2,0,0,0,1,0,1,0
8050748846,11,5,0,3,1,0,3,0,0,1,1,1,0,0
8650153890,24,5,0,2,1,0,3,0,0,1,1,0,0,0
9454164333,9,5,0,0,1,1,1,0,1,2,1,1,0,0
9511180564,6,5,0,3,1,0,3,2,2,4,1,0,0,1
9382731833,4,5,0,1,1,0,3,1,2,4,1,1,0,1
7237197871,26,5,1,2,1,0,3,2,1,4,1,1,0,0
9221414359,18,5,1,3,1,0,3,2,2,4,1,0,1,0
9573454444,12,5,0,3,1,1,0,1,2,4,1,1,0,1
9989927667,10,5,0,0,1,0,3,2,1,4,1,1,0,1
8296600893,6,5,1,2,1,1,2,1,2,4,1,0,0,0
9838300449,19,5,1,3,1,1,1,2,2,4,1,1,1,1
8218406020,35,5,1,3,1,1,2,0,2,4,1,0,0,0
9717139869,32,5,0,3,1,1,0,1,2,4,1,0,0,0
9759567643,13,5,1,2,1,1,0,1,2,4,1,0,0,1
9478441148,2,5,1,3,1,0,3,1,2,4,1,0,1,1
9368850476,11,5,1,1,1,1,0,0,0,1,1,0,0,1
9008203474,7,5,0,0,1,0,3,0,1,3,1,1,0,0
9852761664,2,5,1,1,1,1,0,1,2,4,1,1,1,1
9728620023,12,5,0,0,1,0,3,2,2,4,1,1,0,0
8358045694,20,5,0,0,1,0,3,0,1,2,1,0,0,1
8273127412,25,5,1,2,1,0,3,0,1,3,1,0,0,0
7297483141,28,5,1,3,1,1,1,0,0,0,1,0,1,1
8459530911,16,5,0,3,1,0,3,2,1,4,1,0,0,0
8995361390,12,5,1,3,1,1,2,0,0,1,1,1,0,1
8899236055,8,5,0,3,1,0,3,0,1,3,1,0,0,1
7050937990,29,5,0,3,1,0,3,1,2,4,1,1,0,1
7218369345,21,5,1,1,1,0,3,0,1,3,1,0,1,1
9726992492,17,5,1,0,1,1,1,0,1,3,1,0,0,0
9194543836,13,5,0,3,1,0,3,2,1,4,1,0,0,1
9909568988,9,5,0,2,1,0,3,1,2,4,1,1,0,0
9917033188,10,5,0,3,1,1,1,2,2,4,1,1,0,0
7741239252,22,5,1,3,1,1,0,0,1,3,1,1,0,1
7983383374,30,5,0,1,1,1,2,0,1,3,1,0,0,1
9875500844,23,5,0,1,1,0,3,1,2,4,1,1,0,1
9865129777,16,5,1,1,1,0,3,0,1,2,1,0,0,0
8085404171,18,5,0,3,1,1,2,1,2,4,1,1,0,1
7017026245,16,5,1,2,1,1,1,1,1,3,1,1,0,1
9484980779,10,5,1,0,1,1,1,0,0,0,1,1,0,1
8774363135,38,5,1,3,1,0,3,0,2,4,1,0,0,0
9422743941,24,5,1,0,1,1,1,1,2,4,1,0,1,0
8776558339,19,5,1,3,1,0,3,1,2,4,1,0,0,0
9762744861,17,5,1,3,1,1,0,1,1,4,1,1,0,0
8615893232,11,5,0,3,1,0,3,2,2,4,1,0,0,0
9352479626,21,5,0,1,1,0,3,0,1,2,1,1,0,1
9328750460,35,5,1,2,1,0,3,0,0,1,1,0,0,0
7933521222,22,5,0,3,1,1,2,0,1,3,1,0,0,1
9922795694,20,5,0,3,1,1,1,0,2,4,1,1,0,1
9915025724,18,5,1,2,1,1,0,0,2,4,1,1,0,1
9936702208,13,5,1,2,1,1,0,0,1,2,1,0,0,1
9820815836,12,5,1,3,1,1,0,2,2,4,1,1,0,0
8570220668,3,5,0,3,1,0,3,1,1,4,1,0,0,1
9944528428,36,5,0,0,1,0,3,2,2,4,1,0,0,1
7785458801,15,5,1,3,1,1,2,0,1,3,1,0,1,1
8333333878,21,5,1,3,1,1,0,1,2,4,1,0,0,0
8955259571,19,5,1,3,1,1,0,1,2,4,1,0,0,0
9362730845,6,5,1,0,1,1,2,0,1,2,1,1,1,1
7144402764,13,5,1,1,1,0,3,0,1,2,1,1,0,1
9039571644,37,5,1,1,1,1,1,1,2,4,1,1,0,1
9944882209,14,5,0,3,1,0,3,0,1,3,1,1,0,0
9101555247,23,5,0,1,1,1,1,0,0,1,1,1,0,0
9604036560,25,5,1,3,1,1,2,1,2,4,1,0,0,1
9750813614,20,5,1,1,1,1,1,0,1,3,1,0,0,1
7051124522,16,5,0,3,1,0,3,0,1,2,1,0,0,1
9269330012,6,5,1,0,1,1,0,1,2,4,1,1,1,0
9964782442,14,5,1,3,1,1,0,1,1,4,1,0,0,1
7489290137,25,5,1,3,1,1,1,1,2,4,1,0,1,1
9475792938,11,5,1,0,1,0,3,0,1,2,1,0,0,0
7473850476,24,5,1,0,1,0,3,1,2,4,1,0,0,0
7028933623,21,5,1,0,1,1,0,0,1,3,1,1,0,1
8185191097,15,5,1,3,1,1,2,0,1,3,1,0,0,1
9228000328,8,5,0,0,1,0,3,0,1,2,1,1,0,0
7166958954,17,5,1,2,1,1,2,0,0,1,1,0,0,1
9044240574,26,5,0,1,1,0,3,0,0,0,1,1,0,1
9774669557,22,5,0,3,1,1,0,0,2,4,1,1,0,0
