phoneNo,location,occupation,certification,age,gender,type,availability,minimumWage,experience,clientsAttended,doorstepService ,references,liscenced,shoppingliscence
8864009141,11,19,0,1,1,1,1,2,2,4,0,0,0,0
7296996915,7,19,1,3,1,0,3,2,1,4,0,0,0,0
7351819248,4,19,0,3,1,0,3,2,2,4,0,0,0,0
7539626844,20,19,1,3,1,1,1,0,1,3,0,0,1,1
9795278841,16,19,0,3,1,0,3,1,2,4,0,0,0,0
8798359563,12,19,1,3,1,1,1,2,2,4,0,0,0,1
8518722351,8,19,1,0,1,1,2,1,2,4,0,0,0,0
9658036511,21,19,0,1,1,1,0,0,0,0,0,1,0,1
9941540541,17,19,0,3,1,1,2,2,2,4,0,0,0,1
9861116939,41,19,1,3,1,1,2,1,2,4,0,0,1,1
9338610835,13,19,0,2,1,0,3,1,1,4,0,1,0,1
8280916038,9,19,1,1,1,1,1,1,2,4,0,0,0,0
9828715965,12,19,0,3,1,1,0,0,1,3,0,0,0,0
9904837543,23,19,1,0,1,0,3,1,2,4,0,0,1,0
8378473072,18,19,0,3,1,0,3,1,2,4,0,0,0,1
9201150025,0,19,1,2,1,0,3,0,1,4,0,0,0,1
9715213098,16,19,0,1,1,0,3,1,2,4,0,0,0,1
7225279933,6,19,0,3,1,0,3,0,0,1,0,0,0,0
9315590288,33,19,1,2,1,1,0,1,2,4,0,0,1,0
8887234382,10,19,1,3,1,0,3,0,0,1,0,1,0,0
9295531282,43,19,0,1,1,1,2,1,2,4,0,0,0,0
9833902172,14,19,1,2,1,0,3,2,2,4,0,0,0,0
8518044757,24,19,0,2,1,1,2,1,2,4,0,1,0,1
7885670959,19,19,0,3,1,0,3,2,2,4,0,0,0,1
7504291407,17,19,0,3,1,1,1,1,2,4,0,0,0,1
9410179397,11,19,0,0,1,1,1,1,2,4,0,1,0,1
9697463771,27,19,1,2,1,0,3,0,1,3,0,1,1,0
8549024754,22,19,0,3,1,1,1,0,1,2,0,0,0,0
9391506544,20,19,1,3,1,0,3,2,2,4,0,1,0,0
9153281213,18,19,0,0,1,1,1,0,0,1,0,0,0,0
8546818902,12,19,1,3,1,0,3,2,2,4,0,0,0,1
7753319207,18,19,0,3,1,0,3,0,1,3,0,0,0,1
9012927830,38,19,1,3,1,0,3,0,1,3,0,0,1,1
9946336227,17,19,1,1,1,1,1,0,2,4,0,1,0,0
9326358726,15,19,0,3,1,0,3,2,1,4,0,1,0,1
9213887503,21,19,1,1,1,1,1,1,2,4,0,0,0,0
8885038536,19,19,0,3,1,1,2,1,2,4,0,0,0,0
8532662356,42,19,0,3,1,0,3,0,1,3,0,0,0,0
8600958317,13,19,0,1,1,1,2,1,2,4,0,0,0,0
8244885348,1,19,1,0,1,0,3,1,2,4,0,0,0,1
9802260780,16,19,0,1,1,0,3,0,1,3,0,1,0,0
8003897981,30,19,0,2,1,1,2,0,1,2,0,1,0,0
8517839761,14,19,0,2,1,1,0,1,1,4,0,1,0,1
9454627520,23,19,1,3,1,1,1,0,1,3,0,1,0,0
7824275206,20,19,0,2,1,0,3,1,2,4,0,0,0,1
7094855076,21,19,0,1,1,1,1,0,0,1,0,0,0,1
9027414314,16,19,0,3,1,0,3,0,1,3,0,0,0,1
9892413872,15,19,1,1,1,1,0,2,1,4,0,1,0,0
7507387369,36,19,0,3,1,0,3,0,1,1,0,1,0,1
7079776436,25,19,1,3,1,1,1,0,0,0,0,1,1,0
9371758563,24,19,1,1,1,0,3,0,1,2,0,1,0,1
9283096545,21,19,1,2,1,0,3,1,2,4,0,1,0,1
9005228451,17,19,1,3,1,1,0,1,2,4,0,0,0,1
8196444938,11,19,0,3,1,1,0,1,2,4,0,1,0,0
7776146617,26,19,1,2,1,1,1,1,2,4,0,0,1,1
9352527642,22,19,0,0,1,0,3,2,2,4,0,0,0,0
8235332388,23,19,1,3,1,0,3,2,2,4,0,0,0,1
8162337551,18,19,1,1,1,0,3,0,1,3,0,1,0,1
9722767541,27,19,0,1,1,1,2,2,2,3,0,1,0,1
7307110275,15,19,0,0,1,1,2,1,2,4,0,0,0,0
8154227994,24,19,1,1,1,0,3,2,2,4,0,0,0,0
9647462460,5,19,0,1,1,0,3,0,2,4,0,0,0,1
8973848663,19,19,1,0,1,0,3,0,1,2,0,0,1,0
8241676286,19,19,1,0,1,1,1,2,2,4,0,0,0,1
9851981732,36,19,1,2,1,0,3,2,2,4,0,0,0,1
9361925684,42,19,0,3,1,1,2,1,2,4,0,1,0,1
7874893161,28,19,1,2,1,1,0,1,2,4,0,1,1,1
9658676017,14,19,1,1,1,1,0,1,2,4,0,0,0,1
7204198257,22,19,0,1,1,1,0,2,2,4,0,0,0,0
7649844036,20,19,0,3,1,1,0,2,1,4,0,1,0,1
7580475056,32,19,0,1,1,1,2,2,2,4,0,1,0,1
9571178899,11,19,1,1,1,0,3,0,0,1,0,0,0,0
9823600955,29,19,0,1,1,0,3,2,2,4,0,1,0,0
9712116769,7,19,1,0,1,0,3,0,0,1,0,0,0,0
9878489077,25,19,0,1,1,0,3,1,2,3,0,0,0,1
8128437614,7,19,0,3,1,0,3,1,2,3,0,1,0,0
9810419042,15,19,0,1,1,1,0,0,1,4,0,1,0,0
7119150190,11,19,1,1,1,0,3,1,2,4,0,1,1,0
9637522081,21,19,1,3,1,1,1,2,2,4,0,0,0,0
9263165177,17,19,0,3,1,1,1,0,0,0,0,0,0,1
9780223054,0,19,1,1,1,0,3,2,1,4,0,1,1,1
9664522590,30,19,1,2,1,1,1,1,1,4,0,0,1,1
7968756775,26,19,0,3,1,0,3,0,2,4,0,0,0,1
9149703059,41,19,1,3,1,0,3,2,2,4,0,0,0,0
9719931396,14,19,1,1,1,1,1,0,0,1,0,0,0,0
8173628409,27,19,1,2,1,1,0,0,1,2,0,0,1,0
8933681853,15,19,1,1,1,1,1,2,1,4,0,1,1,0
7281222699,23,19,0,2,1,0,3,1,2,3,0,1,0,1
9896644583,35,19,1,1,1,0,3,0,1,2,0,0,0,0
9286046138,31,19,1,1,1,0,3,0,0,0,0,1,1,1
9211611372,27,19,0,3,1,1,1,0,1,2,0,1,0,0
7443298543,25,19,1,3,1,1,2,1,1,4,0,0,0,0
9301066325,25,19,0,3,1,0,3,1,2,4,0,0,0,1
8621792163,24,19,1,2,1,1,0,0,0,1,0,0,0,0
8670950029,32,19,0,3,1,1,1,0,0,1,0,1,0,1
9152945735,28,19,1,2,1,0,3,1,1,4,0,0,0,1
8077227670,26,19,1,3,1,1,0,1,2,4,0,1,0,0
8036308577,22,19,0,1,1,0,3,0,2,4,0,0,0,0
9279749701,40,19,0,0,1,1,0,0,1,2,0,0,0,1
9165069582,33,19,0,3,1,1,1,0,0,0,0,1,0,1
9668119057,8,19,1,2,1,1,0,2,2,4,0,0,1,1
9681823066,29,19,0,1,1,0,3,0,1,1,0,0,0,0
9423470963,35,19,0,1,1,0,3,1,2,4,0,1,0,0
9587038528,27,19,1,3,1,1,2,0,2,4,0,0,0,1
9947035286,15,19,0,2,1,1,1,2,2,4,0,1,0,0
7026822702,13,19,1,2,1,0,3,0,1,3,0,1,0,0
9726400420,27,19,0,0,1,0,3,0,0,1,0,0,0,1
8297999578,43,19,1,3,1,1,0,1,2,4,0,1,1,0
7878748000,0,19,1,3,1,0,3,1,2,4,0,1,1,0
8058699277,34,19,0,3,1,1,2,2,2,4,0,0,0,0
9895558626,15,19,0,3,1,1,1,2,2,4,0,1,0,0
8416110641,26,19,0,1,1,0,3,1,1,4,0,1,0,1
7726044506,30,19,0,3,1,0,3,1,2,4,0,0,0,1
8805010890,28,19,1,0,1,0,3,0,2,4,0,0,0,1
9354003432,28,19,1,3,1,0,3,1,1,4,0,0,0,1
8975426422,14,19,1,3,1,1,2,2,2,4,0,1,1,1
9740394936,14,19,1,1,1,1,2,1,1,4,0,1,0,0
9011085866,36,19,1,0,1,1,0,0,1,3,0,0,1,0
7560839207,31,19,0,3,1,0,3,2,2,4,0,1,0,0
8491781469,10,19,1,3,1,1,0,2,2,4,0,1,0,0
9362911083,29,19,0,0,1,1,0,2,2,4,0,1,0,1
7781765806,15,19,0,3,1,1,0,1,2,4,0,0,0,1
8230389501,25,19,1,3,1,0,3,2,2,4,0,1,0,1
9747020637,35,19,0,3,1,1,0,1,2,4,0,1,0,0
9624703839,1,19,1,1,1,0,3,0,1,2,0,0,0,1
7063386011,32,19,0,3,1,1,0,1,2,4,0,1,0,1
7360247386,18,19,1,3,1,0,3,2,1,4,0,0,1,1
8246697596,30,19,1,3,1,0,3,2,2,4,0,1,0,1
9543827022,26,19,1,1,1,0,3,1,1,4,0,0,0,0
8663824852,16,19,1,1,1,0,3,2,2,4,0,1,1,0
9311369673,8,19,0,3,1,0,3,0,1,2,0,1,0,0
9386145262,42,19,1,3,1,0,3,1,2,4,0,0,0,0
7531967635,32,19,1,1,1,0,3,1,2,4,0,0,0,0
9473725191,40,19,0,3,1,1,1,1,2,4,0,0,0,0
9400129331,5,19,0,1,1,0,3,1,2,4,0,1,0,1
7401584266,37,19,0,3,1,0,3,1,2,4,0,0,0,0
8495440479,33,19,1,3,1,1,0,0,0,1,0,1,0,1
9216258662,31,19,1,0,1,1,2,1,2,4,0,1,0,0
7817514957,27,19,0,2,1,0,3,2,2,4,0,0,0,0
8948757703,3,19,1,3,1,0,3,1,2,4,0,1,0,0
7201890381,4,19,0,2,1,1,1,0,1,2,0,0,0,1
9621267595,31,19,0,3,1,1,0,1,2,4,0,1,0,0
9091995211,39,19,1,3,1,0,3,2,2,4,0,1,0,1
9042797451,38,19,1,3,1,1,0,2,2,4,0,0,1,0
8829295843,18,19,1,1,1,1,1,2,2,4,0,1,0,1
7723452014,34,19,1,0,1,1,1,0,1,2,0,1,0,0
8709891196,15,19,0,3,1,1,2,0,1,4,0,1,0,0
9999634533,32,19,1,3,1,0,3,0,0,1,0,0,0,1
7360133750,28,19,1,3,1,1,1,0,0,1,0,0,0,1
7309667150,8,19,0,3,1,0,3,2,2,4,0,0,0,1
8234776126,39,19,1,0,1,0,3,0,2,4,0,1,1,0
7556980296,2,19,0,3,1,1,2,1,2,4,0,1,0,0
7071738224,36,19,0,3,1,0,3,1,2,4,0,0,0,0
7592437385,33,19,0,1,1,0,3,1,2,4,0,0,0,0
7375306532,37,19,0,1,1,1,1,1,2,4,0,1,0,1
9925354877,29,19,0,2,1,1,0,2,2,4,0,1,0,0
9290040955,43,19,0,0,1,1,0,1,1,4,0,1,0,1
9687344402,40,19,1,1,1,1,0,0,1,2,0,0,1,1
9846455255,35,19,0,3,1,1,1,0,2,4,0,0,0,0
8724258301,27,19,0,3,1,0,3,0,1,4,0,0,0,1
9089769263,34,19,0,3,1,0,3,1,1,4,0,1,0,1
9684925303,30,19,0,0,1,0,3,0,0,1,0,1,0,1
9505846994,26,19,1,3,1,0,3,2,2,4,0,0,0,0
9148439561,6,19,0,3,1,0,3,1,2,4,0,0,0,0
9576184628,37,19,1,0,1,0,3,0,2,4,0,0,0,0
9567662282,41,19,0,0,1,0,3,0,0,0,0,1,0,1
9050215256,37,19,1,1,1,1,1,0,2,4,0,1,0,1
8921254923,36,19,1,3,1,0,3,1,2,4,0,0,0,0
7192388206,31,19,0,1,1,0,3,0,0,0,0,0,0,1
9434424821,19,19,1,3,1,1,2,1,2,4,0,1,0,1
7334722532,42,19,1,3,1,0,3,1,2,4,0,1,1,1
8297084840,38,19,1,3,1,0,3,1,2,4,0,1,0,1
8452606695,35,19,1,1,1,1,0,0,2,4,0,0,0,1
9226940287,32,19,0,1,1,0,3,1,2,4,0,1,0,1
7295701790,18,19,0,1,1,0,3,0,1,3,0,1,0,0
9846562950,31,19,1,2,1,0,3,2,2,4,0,0,0,1
8082672201,19,19,0,0,1,0,3,0,1,2,0,1,0,0
7740529401,39,19,1,2,1,1,2,1,2,4,0,1,0,0
9692801949,37,19,0,3,1,1,2,0,0,1,0,1,0,0
7183081361,33,19,1,1,1,0,3,0,2,3,0,0,0,0
9288233927,0,19,1,1,1,1,1,1,2,4,0,0,1,1
7670746268,27,19,0,1,1,0,3,0,1,2,0,0,0,0
9663007548,27,19,1,3,1,0,3,0,0,0,0,1,0,1
8321673319,5,19,0,3,1,1,0,0,1,3,0,0,0,1
8951221557,40,19,0,2,1,0,3,1,2,4,0,0,0,1
9397537459,38,19,1,3,1,1,2,2,2,4,0,0,0,1
9338415794,23,19,0,3,1,0,3,0,0,0,0,0,0,1
7015896099,34,19,0,1,1,1,1,1,2,4,0,0,0,1
8783644335,1,19,1,0,1,0,3,0,1,2,0,1,1,0
8550169142,3,19,0,1,1,0,3,1,2,4,0,1,0,1
7178848025,2,19,0,3,1,0,3,0,0,0,0,1,0,1
8287667181,20,19,1,3,1,0,3,2,2,4,0,0,0,0
7277637289,41,19,0,3,1,1,1,0,2,4,0,0,0,1
9954103349,39,19,1,3,1,0,3,0,0,0,0,0,0,0
9211893384,36,19,1,0,1,0,3,2,2,4,0,1,0,1
9263510240,5,19,0,3,1,1,1,1,2,4,0,1,0,0
9602422550,33,19,0,1,1,1,1,1,2,4,0,0,0,0
8543670692,26,19,0,3,1,1,1,0,0,0,0,0,0,0
9759808953,7,19,0,3,1,1,1,1,2,4,0,0,0,1
7778435568,27,19,1,2,1,0,3,0,0,1,0,1,0,0
7574338314,12,19,1,2,1,1,0,1,1,4,0,1,1,1
7195415493,42,19,1,2,1,0,3,0,1,3,0,1,0,1
9215356547,40,19,0,3,1,1,0,0,0,0,0,1,0,0
7756955590,35,19,0,1,1,1,1,2,2,4,0,0,0,0
8609246663,2,19,1,3,1,0,3,0,0,0,0,1,1,0
8499698330,27,19,0,3,1,0,3,2,2,4,0,0,0,1
8481001525,34,19,1,3,1,0,3,1,2,4,0,1,0,0
9651967334,0,19,1,1,1,1,0,0,0,1,0,0,1,1
7278345256,41,19,1,2,1,1,0,1,2,4,0,1,0,1
9315117627,37,19,0,3,1,0,3,0,1,2,0,1,0,1
8491060982,28,19,0,3,1,0,3,0,1,2,0,1,0,1
7044892516,9,19,0,3,1,1,1,0,1,2,0,1,0,1
7705925017,3,19,0,3,1,0,3,0,1,3,0,1,0,1
8439287358,0,19,1,2,1,1,0,1,2,4,0,1,0,0
9682470183,42,19,1,3,1,0,3,2,2,4,0,0,0,1
9889886075,39,19,0,2,1,1,2,1,2,4,0,1,0,0
9114613271,38,19,1,1,1,0,3,1,2,4,0,1,0,1
9388310431,4,19,0,0,1,1,1,0,1,3,0,1,0,0
7023376525,9,19,1,3,1,1,0,2,2,4,0,0,0,1
9764854195,11,19,0,3,1,0,3,1,2,4,0,1,0,1
9700549282,1,19,0,1,1,1,1,0,0,1,0,0,0,1
8799749708,8,19,0,2,1,1,0,0,1,2,0,1,0,1
9001768125,36,19,1,1,1,0,3,2,2,4,0,0,0,0
7071495749,36,19,1,3,1,1,2,0,0,1,0,0,0,1
9103866148,39,19,1,0,1,1,0,1,2,4,0,0,0,0
9773968956,39,19,0,0,1,1,0,1,2,4,0,1,0,0
9642641533,6,19,1,3,1,0,3,1,2,4,0,1,1,0
9996062692,38,19,0,3,1,1,0,0,1,3,0,0,0,0
9586527356,5,19,1,3,1,1,1,0,1,3,0,0,0,1
9409206188,0,19,1,1,1,1,1,1,1,4,0,1,0,0
9433762485,30,19,0,0,1,0,3,0,0,1,0,0,0,0
8435006104,1,19,0,1,1,1,1,1,2,4,0,1,0,0
8806289799,38,19,1,0,1,1,2,0,0,0,0,0,0,1
8524510339,3,19,0,3,1,0,3,2,1,4,0,1,0,1
9171743021,21,19,0,3,1,1,1,1,1,4,0,0,0,1
9256389676,23,19,1,1,1,1,2,1,2,4,0,1,0,0
9519460534,38,19,0,1,1,1,0,1,2,4,0,1,0,1
9094525618,6,19,0,2,1,1,1,1,1,4,0,1,0,1
8145538788,39,19,1,3,1,0,3,1,2,4,0,0,0,0
7471326178,40,19,1,0,1,1,0,0,0,1,0,1,0,0
8559439595,8,19,0,1,1,0,3,1,1,4,0,1,0,0
9487400976,7,19,0,0,1,1,0,0,0,1,0,1,0,1
9601013883,2,19,1,3,1,1,2,0,0,0,0,1,0,0
8377633509,1,19,1,3,1,0,3,2,1,4,0,1,0,0
8185012010,41,19,1,3,1,0,3,0,2,4,0,1,0,1
9180421653,8,19,0,3,1,1,1,0,1,3,0,1,0,1
7999855326,43,19,1,3,1,0,3,0,2,4,0,0,1,1
9491273954,3,19,1,3,1,0,3,0,0,1,0,1,0,1
7110301807,5,19,0,3,1,0,3,2,1,4,0,1,0,1
7095349008,34,19,1,3,1,0,3,1,2,4,0,0,0,1
8113202971,42,19,0,0,1,1,1,1,2,4,0,0,0,1
7596070446,9,19,0,3,1,0,3,0,0,1,0,1,0,1
9595202588,4,19,1,1,1,0,3,0,1,2,0,0,0,1
7145870585,28,19,0,3,1,0,3,0,1,3,0,1,0,1
7822188890,2,19,1,3,1,0,3,2,2,4,0,1,0,1
9459204736,32,19,1,1,1,1,2,2,2,4,0,1,1,0
9874092476,20,19,0,0,1,0,3,2,2,4,0,1,0,0
9863129437,41,19,1,1,1,0,3,0,1,3,0,0,0,0
8479137439,10,19,0,3,1,1,0,0,0,1,0,1,0,0
9397656010,6,19,0,3,1,0,3,2,2,4,0,1,0,0
9048500686,3,19,1,3,1,0,3,1,1,4,0,1,0,0
9957722703,18,19,0,3,1,1,2,0,1,3,0,1,0,0
9704624671,0,19,1,3,1,1,1,2,2,4,0,0,0,1
9141118845,34,19,1,3,1,1,1,0,1,3,0,0,0,0
9017385919,11,19,1,3,1,0,3,0,0,1,0,0,1,0
7791962448,33,19,0,2,1,1,0,0,0,0,0,0,0,1
9312456050,37,19,1,3,1,1,1,0,1,4,0,1,0,0
9532416072,22,19,0,1,1,1,0,1,2,4,0,1,0,0
7302179026,7,19,1,2,1,1,0,1,2,4,0,1,0,0
9192383053,25,19,1,1,1,1,0,1,2,4,0,1,0,1
9692800407,4,19,0,0,1,0,3,0,1,2,0,1,0,1
7456528652,43,19,0,3,1,1,1,2,1,4,0,1,0,1
9606465804,20,19,1,3,1,0,3,2,2,4,0,0,1,0
8892805974,8,19,1,2,1,1,2,0,1,2,0,1,0,1
7591958074,1,19,0,3,1,0,3,2,2,4,0,1,0,1
9913715818,27,19,0,2,1,0,3,2,2,4,0,1,0,0
9961124917,12,19,0,1,1,1,2,1,2,4,0,0,0,0
9095376263,2,19,1,2,1,0,3,0,0,1,0,0,1,1
9245450740,8,19,1,3,1,0,3,1,1,4,0,1,0,1
7496305141,6,19,0,3,1,0,3,1,2,4,0,1,0,0
7982636531,5,19,0,0,1,0,3,1,2,4,0,1,0,0
9130375977,9,19,0,1,1,1,2,0,1,2,0,0,0,1
8633725304,42,19,1,3,1,0,3,0,0,0,0,0,0,0
9908271743,13,19,1,3,1,1,1,2,1,4,0,1,1,1
9311014203,9,19,0,2,1,0,3,0,1,2,0,0,0,0
8074993313,7,19,0,3,1,0,3,1,2,4,0,1,0,1
9379834489,15,19,1,3,1,1,1,0,1,3,0,1,0,0
9304120600,2,19,0,1,1,0,3,2,2,4,0,0,0,0
9611102253,8,19,0,3,1,1,1,2,2,4,0,1,0,0
9765428917,16,19,0,1,1,1,1,0,2,4,0,1,0,1
7420752921,10,19,1,1,1,0,3,1,1,4,0,0,0,0
7511316591,8,19,0,2,1,0,3,1,1,4,0,1,0,0
7422974971,27,19,1,0,1,1,1,1,2,4,0,1,1,1
7281645353,21,19,0,0,1,0,3,0,1,2,0,0,0,0
9300303021,3,19,0,2,1,0,3,1,1,4,0,0,0,1
9163261243,17,19,1,3,1,1,1,2,2,4,0,0,1,0
8885158245,10,19,1,3,1,1,2,1,2,3,0,0,1,1
9222534267,4,19,1,3,1,1,1,0,0,0,0,1,1,1
9641569623,11,19,0,3,1,0,3,0,1,3,0,1,0,1
7932163675,9,19,0,1,1,0,3,1,2,4,0,1,0,1
8623754407,4,19,1,3,1,0,3,0,1,1,0,0,0,1
9464732370,17,19,0,0,1,0,3,0,1,2,0,1,0,1
7905304771,25,19,0,0,1,1,2,1,2,4,0,1,0,1
8297086773,19,19,1,1,1,0,3,2,1,4,0,1,0,1
7625064417,18,19,0,2,1,0,3,1,2,4,0,1,0,1
7062149344,12,19,1,2,1,1,0,1,1,4,0,1,0,1
9288640559,37,19,1,3,1,0,3,0,2,3,0,0,0,1
7874400331,10,19,0,1,1,0,3,2,1,3,0,1,0,1
9861786821,7,19,1,2,1,0,3,1,2,4,0,1,1,1
7589453655,6,19,0,1,1,0,3,2,2,4,0,1,0,1
9184284738,19,19,1,3,1,1,0,0,1,3,0,1,1,0
8684145807,13,19,1,3,1,0,3,1,2,4,0,0,0,0
9553564520,11,19,1,0,1,1,2,2,1,4,0,0,0,0
9273317355,7,19,1,2,1,1,2,2,1,4,0,0,0,1
8538736185,22,19,0,2,1,0,3,0,0,1,0,1,0,1
9557964094,20,19,0,3,1,0,3,2,2,4,0,0,0,0
9839102813,16,19,1,3,1,1,1,0,0,1,0,0,0,0
8134171345,12,19,0,0,1,0,3,0,1,2,0,1,0,1
8458974269,35,19,1,2,1,0,3,0,1,2,0,0,0,1
9608045875,25,19,1,0,1,1,2,1,2,4,0,0,0,1
7805636649,8,19,1,2,1,1,0,1,1,4,0,0,0,1
8666371682,21,19,0,3,1,0,3,1,1,4,0,0,0,0
8343527681,17,19,1,3,1,0,3,0,1,3,0,0,0,0
9185811308,13,19,0,0,1,1,2,0,0,1,0,0,0,0
8792725060,9,19,0,3,1,1,0,1,2,4,0,0,0,0
9348509838,38,19,1,2,1,0,3,1,2,4,0,1,1,1
7613647002,34,19,1,3,1,0,3,0,1,3,0,1,1,0
9321585471,23,19,1,3,1,0,3,2,2,4,0,1,1,0
8602028483,18,19,0,1,1,1,2,1,2,3,0,0,0,0
8652062504,16,19,1,3,1,1,0,2,2,4,0,1,0,0
9654787457,10,19,0,3,1,1,2,2,2,4,0,1,0,1
7017187518,17,19,0,3,1,1,0,0,1,2,0,1,0,1
7690069210,10,19,0,1,1,1,0,0,1,2,0,1,0,0
9347891591,24,19,0,3,1,1,0,0,1,3,0,1,0,1
9604278522,30,19,0,3,1,1,2,1,2,4,0,1,0,1
9229252082,19,19,0,1,1,0,3,1,2,4,0,0,0,1
9741559675,17,19,0,2,1,0,3,0,1,2,0,1,0,1
8106362530,11,19,1,1,1,1,0,1,1,4,0,0,0,1
9021012327,10,19,0,1,1,0,3,1,2,4,0,1,0,1
9971169348,23,19,0,3,1,1,0,1,2,4,0,0,0,1
8861176169,22,19,1,3,1,1,1,0,1,3,0,0,1,0
9200535259,20,19,0,3,1,1,1,1,2,4,0,1,0,0
8698334642,35,19,0,1,1,0,3,1,2,4,0,1,0,1
9656251911,18,19,0,0,1,1,2,0,0,1,0,1,0,1
8304527461,12,19,0,2,1,1,1,2,2,4,0,1,0,0
9939418602,15,19,1,1,1,0,3,1,1,4,0,0,1,0
9677354876,30,19,1,3,1,1,0,1,1,4,0,0,0,1
9329122957,15,19,1,2,1,1,0,2,2,4,0,1,1,0
8887535648,21,19,1,3,1,1,0,2,1,4,0,1,0,0
9461692989,19,19,0,3,1,1,2,0,2,4,0,0,0,1
9390826642,13,19,0,3,1,1,2,1,2,4,0,0,0,0
7803598331,6,19,0,0,1,1,0,1,2,4,0,0,0,0
9101245450,22,19,1,2,1,0,3,2,2,4,0,1,0,1
9652118176,21,19,1,1,1,0,3,1,2,4,0,1,0,1
9882843898,10,19,1,2,1,1,0,1,2,4,0,0,0,1
8650686043,14,19,0,1,1,0,3,1,2,4,0,1,0,1
8109506848,23,19,1,3,1,0,3,0,2,4,0,0,0,0
8859561867,20,19,0,1,1,0,3,0,1,2,0,0,0,1
9958838990,36,19,0,3,1,0,3,2,2,4,0,1,0,1
7175350779,16,19,1,3,1,0,3,0,1,3,0,0,0,1
7314476692,28,19,1,0,1,1,2,1,2,4,0,0,1,1
7068506435,25,19,0,1,1,0,3,2,2,4,0,0,0,1
7874917086,24,19,1,3,1,1,2,1,2,4,0,1,0,1
9862031296,21,19,1,2,1,0,3,0,1,4,0,1,0,1
9976368298,17,19,0,3,1,1,0,2,2,4,0,1,0,0
8826217841,43,19,0,1,1,0,3,0,1,3,0,0,0,0
9136472658,26,19,0,3,1,0,3,1,2,4,0,0,0,0
9524033705,22,19,0,2,1,0,3,1,1,4,0,1,0,1
8393844766,27,19,0,0,1,0,3,2,2,4,0,0,0,0
8918819601,23,19,0,3,1,1,0,2,2,3,0,0,0,0
8898828068,1,19,1,2,1,0,3,0,0,0,0,1,0,0
7016123395,18,19,0,3,1,1,2,1,2,4,0,1,0,1
